motor_front,motor_back,pitch_filter,pitch_raw
549, 451, 2.641064, 0.768183
546, 454, 2.388586, 1.766802
546, 454, 2.161548, 2.318016
545, 455, 1.964537, 3.180257
546, 454, 1.782839, 3.582787
549, 451, 1.605111, 3.857263
551, 449, 1.436370, 4.160585
555, 445, 1.259429, 3.974801
558, 442, 1.070374, 3.283083
559, 441, 0.846249, 1.183393
560, 440, 0.602522, -0.168984
559, 441, 0.354976, -1.226179
558, 442, 0.102188, -2.304594
558, 442, -0.140096, -2.323864
558, 442, -0.370280, -2.329809
559, 441, -0.588242, -2.176904
