motor_front,motor_back,pitch_filter,pitch_desired
659, 341, 4.357866, 19.843750
661, 339, 4.316395, 19.843750
662, 338, 4.269206, 19.843750
659, 341, 4.253204, 19.843750
656, 344, 4.256297, 19.843750
655, 345, 4.261454, 19.843750
661, 339, 4.240215, 19.843750
664, 336, 4.208082, 19.843750
662, 338, 4.198830, 19.843750
658, 342, 4.211347, 19.843750
659, 341, 4.219097, 19.843750
661, 339, 4.211423, 19.843750
664, 336, 4.190893, 19.843750
661, 339, 4.179473, 19.843750
661, 339, 4.169750, 19.843750
661, 339, 4.162076, 19.843750
659, 341, 4.158070, 19.843750
657, 343, 4.155287, 19.843750
660, 340, 4.138254, 19.843750
662, 338, 4.111807, 19.843750
660, 340, 4.090146, 19.843750
655, 345, 4.098089, 19.843750
655, 345, 4.108508, 19.843750
656, 344, 4.104007, 19.843750
660, 340, 4.074585, 19.843750
660, 340, 4.048900, 19.843750
663, 337, 4.036731, 19.843750
657, 343, 4.050669, 19.843750
654, 346, 4.064132, 19.843750
658, 342, 4.055720, 19.843750
664, 336, 4.032841, 19.843750
663, 337, 4.028797, 19.843750
660, 340, 4.040937, 19.843750
657, 343, 4.057189, 19.843750
658, 342, 4.063617, 19.843750
660, 340, 4.058338, 19.843750
662, 338, 4.040411, 19.843750
661, 339, 4.024608, 19.843750
655, 337, 4.011585, 19.843750
652, 340, 4.014229, 19.843750
650, 342, 4.023467, 19.843750
650, 342, 4.022448, 19.843750
652, 340, 4.008057, 19.843750
655, 337, 3.985016, 19.843750
650, 342, 3.996295, 19.843750
646, 346, 4.025252, 19.843750
649, 343, 4.039427, 19.843750
653, 339, 4.033053, 19.843750
655, 337, 4.021686, 19.843750
651, 341, 4.038621, 19.843750
651, 341, 4.063399, 19.843750
647, 345, 4.097012, 19.843750
651, 341, 4.112022, 19.843750
656, 336, 4.108790, 19.843750
655, 337, 4.111037, 19.843750
655, 337, 4.118494, 19.843750
654, 338, 4.128713, 19.843750
653, 339, 4.138536, 19.843750
655, 337, 4.140519, 19.843750
656, 336, 4.127938, 19.843750
659, 333, 4.097235, 19.843750
656, 336, 4.070028, 19.843750
650, 342, 4.070954, 19.843750
649, 343, 4.083069, 19.843750
650, 342, 4.080345, 19.843750
654, 338, 4.057021, 19.843750
656, 336, 4.025405, 19.843750
654, 338, 4.021245, 19.843750
646, 346, 4.046966, 19.843750
646, 346, 4.068869, 19.843750
650, 342, 4.074519, 19.843750
653, 339, 4.069365, 19.843750
653, 339, 4.079479, 19.843750
653, 339, 4.099478, 19.843750
557, 243, 4.121363, 19.843750
558, 242, 4.133944, 19.843750
556, 244, 4.147488, 19.843750
559, 241, 4.149239, 19.843750
561, 239, 4.147122, 19.843750
567, 233, 4.135921, 19.843750
566, 234, 4.126142, 19.843750
568, 232, 4.111484, 19.843750
569, 231, 4.084158, 19.843750
568, 232, 4.057602, 19.843750
568, 232, 4.027259, 19.843750
570, 230, 3.988123, 19.843750
577, 223, 3.926668, 19.843750
585, 215, 3.846586, 19.843750
555, 245, 3.779764, 17.343750
549, 251, 3.740957, 17.343750
544, 256, 3.717361, 17.343750
546, 254, 3.689272, 17.343750
556, 244, 3.641277, 17.343750
564, 236, 3.571685, 17.343750
568, 232, 3.497859, 17.343750
571, 229, 3.422142, 17.343750
572, 228, 3.344208, 17.343750
576, 224, 3.260465, 17.343750
575, 225, 3.176714, 17.343750
574, 226, 3.105075, 17.343750
568, 232, 3.040461, 17.343750
572, 228, 2.971131, 17.343750
581, 219, 2.869810, 17.343750
591, 209, 2.745253, 17.343750
592, 208, 2.623562, 17.343750
582, 218, 2.522533, 17.343750
569, 231, 2.466880, 17.343750
567, 233, 2.404125, 17.343750
581, 219, 2.308077, 17.343750
595, 205, 2.173224, 17.343750
588, 212, 2.061605, 17.343750
574, 226, 2.003775, 17.343750
571, 229, 1.947017, 17.343750
585, 215, 1.858737, 17.343750
585, 215, 1.773790, 17.343750
579, 221, 1.708218, 17.343750
573, 227, 1.660937, 17.343750
574, 226, 1.613086, 17.343750
571, 229, 1.572138, 17.343750
567, 233, 1.545456, 17.343750
572, 228, 1.503048, 17.343750
574, 226, 1.445215, 17.343750
578, 222, 1.376195, 17.343750
393, 407, 1.351384, -0.000000
386, 414, 1.357083, -0.000000
384, 416, 1.362487, -0.000000
390, 410, 1.358633, -0.000000
406, 394, 1.323460, -0.000000
427, 373, 1.243552, -0.000000
440, 360, 1.146636, -0.000000
441, 359, 1.056575, -0.000000
449, 351, 0.919426, -0.000000
460, 340, 0.796855, -0.000000
474, 326, 0.635497, -0.000000
478, 322, 0.461243, -0.000000
486, 314, 0.263771, -0.000000
490, 310, 0.054083, -0.000000
493, 307, -0.167923, -0.000000
495, 305, -0.398266, -0.000000
493, 307, -0.626200, -0.000000
497, 303, -0.854622, -0.000000
497, 303, -1.070460, -0.000000
493, 307, -1.276538, -0.000000
499, 301, -1.506020, -0.000000
497, 303, -1.727834, -0.000000
498, 302, -1.944790, -0.000000
499, 301, -2.155244, -0.000000
504, 296, -2.373144, -0.000000
501, 299, -2.576035, -0.000000
506, 294, -2.783916, -0.000000
506, 294, -2.983367, -0.000000
509, 291, -3.185233, -0.000000
510, 290, -3.384619, -0.000000
514, 286, -3.586045, -0.000000
514, 286, -3.779903, -0.000000
515, 285, -3.977833, -0.000000
518, 282, -4.178620, -0.000000
517, 283, -4.371628, -0.000000
517, 283, -4.574225, -0.000000
518, 282, -4.774752, -0.000000
518, 282, -4.971854, -0.000000
516, 284, -5.162093, -0.000000
514, 286, -5.341047, -0.000000
510, 290, -5.511534, -0.000000
502, 298, -5.657390, -0.000000
499, 301, -5.794450, -0.000000
496, 304, -5.920599, -0.000000
487, 313, -6.021370, -0.000000
483, 317, -6.108221, -0.000000
481, 319, -6.187864, -0.000000
474, 326, -6.245715, -0.000000
471, 329, -6.295804, -0.000000
467, 333, -6.329724, -0.000000
463, 337, -6.349257, -0.000000
459, 341, -6.360651, -0.000000
457, 343, -6.364660, -0.000000
455, 345, -6.352236, -0.000000
450, 350, -6.321931, -0.000000
445, 355, -6.284029, -0.000000
442, 358, -6.245979, -0.000000
445, 355, -6.210668, -0.000000
444, 356, -6.167122, -0.000000
442, 358, -6.110466, -0.000000
445, 355, -6.071797, -0.000000
440, 360, -6.036083, -0.000000
435, 365, -5.990245, -0.000000
439, 361, -5.947855, -0.000000
443, 357, -5.897151, -0.000000
438, 362, -5.830899, -0.000000
435, 365, -5.772402, -0.000000
437, 363, -5.724506, -0.000000
439, 361, -5.687634, -0.000000
439, 361, -5.644378, -0.000000
435, 365, -5.586605, -0.000000
432, 368, -5.519676, -0.000000
437, 363, -5.471057, -0.000000
436, 364, -5.421191, -0.000000
433, 367, -5.362278, -0.000000
432, 368, -5.299269, -0.000000
434, 366, -5.237329, -0.000000
434, 366, -5.174268, -0.000000
434, 366, -5.116825, -0.000000
432, 368, -5.073641, -0.000000
436, 364, -5.048754, -0.000000
440, 360, -5.033383, -0.000000
439, 361, -5.005726, -0.000000
439, 361, -4.971981, -0.000000
443, 357, -4.942293, -0.000000
447, 353, -4.916382, -0.000000
446, 354, -4.891026, -0.000000
446, 354, -4.878566, -0.000000
449, 351, -4.879451, -0.000000
451, 349, -4.889109, -0.000000
454, 346, -4.902174, -0.000000
451, 349, -4.903267, -0.000000
451, 349, -4.905541, -0.000000
457, 343, -4.928734, -0.000000
457, 343, -4.951693, -0.000000
455, 345, -4.963586, -0.000000
450, 350, -4.954647, -0.000000
454, 346, -4.957151, -0.000000
457, 343, -4.977900, -0.000000
458, 342, -5.010653, -0.000000
452, 348, -5.038720, -0.000000
451, 349, -5.055345, -0.000000
454, 346, -5.066790, -0.000000
459, 341, -5.078172, -0.000000
455, 345, -5.079926, -0.000000
450, 350, -5.086030, -0.000000
451, 349, -5.099526, -0.000000
457, 343, -5.125490, -0.000000
459, 341, -5.147314, -0.000000
457, 343, -5.157123, -0.000000
458, 342, -5.164812, -0.000000
456, 344, -5.167187, -0.000000
455, 345, -5.169134, -0.000000
456, 344, -5.185582, -0.000000
462, 338, -5.220367, -0.000000
463, 337, -5.258368, -0.000000
457, 343, -5.269151, -0.000000
452, 348, -5.257399, -0.000000
454, 346, -5.256662, -0.000000
459, 341, -5.280149, -0.000000
462, 338, -5.317446, -0.000000
434, 366, -5.332502, -1.875000
432, 368, -5.330741, -1.875000
434, 366, -5.329557, -1.875000
434, 366, -5.331136, -1.875000
436, 364, -5.342107, -1.875000
434, 366, -5.353045, -1.875000
433, 367, -5.355829, -1.875000
435, 365, -5.360017, -1.875000
260, 540, -5.369325, -19.843750
261, 539, -5.374382, -19.843750
261, 539, -5.370574, -19.843750
270, 530, -5.385728, -19.843750
283, 517, -5.421040, -19.843750
293, 507, -5.478873, -19.843750
304, 496, -5.560647, -19.843750
322, 478, -5.683206, -19.843750
337, 463, -5.839412, -19.843750
349, 451, -6.020768, -19.843750
358, 442, -6.223773, -19.843750
371, 429, -6.464297, -19.843750
381, 419, -6.743910, -19.843750
386, 414, -7.097322, -19.843750
394, 406, -7.447061, -19.843750
400, 400, -7.799295, -19.843750
404, 396, -8.235883, -19.843750
406, 394, -8.568492, -19.843750
402, 398, -8.879158, -19.843750
404, 396, -9.191430, -19.843750
406, 394, -9.508884, -19.843750
406, 394, -9.814862, -19.843750
406, 394, -10.103297, -19.843750
406, 394, -10.368783, -19.843750
408, 392, -10.629409, -19.843750
409, 391, -10.881002, -19.843750
409, 391, -11.125025, -19.843750
411, 389, -11.363276, -19.843750
412, 388, -11.598328, -19.843750
413, 387, -11.831096, -19.843750
414, 386, -12.061490, -19.843750
413, 387, -12.285947, -19.843750
415, 385, -12.518533, -19.843750
416, 384, -12.749138, -19.843750
412, 388, -12.967010, -19.843750
411, 389, -13.185989, -19.843750
411, 389, -13.402037, -19.843750
403, 397, -13.604969, -20.000000
401, 399, -13.802814, -20.000000
399, 401, -13.994684, -20.000000
391, 409, -14.163591, -20.000000
388, 412, -14.314764, -20.000000
382, 418, -14.444785, -20.000000
372, 428, -14.542915, -20.000000
369, 431, -14.625687, -20.000000
363, 437, -14.692612, -20.000000
357, 443, -14.738269, -20.000000
352, 448, -14.769213, -20.000000
347, 453, -14.779634, -20.000000
340, 460, -14.768437, -20.000000
339, 461, -14.747846, -20.000000
334, 466, -14.714993, -20.000000
330, 470, -14.675343, -20.000000
329, 471, -14.635666, -20.000000
326, 474, -14.593793, -20.000000
322, 478, -14.543213, -20.000000
321, 479, -14.494711, -20.000000
319, 481, -14.439910, -20.000000
323, 477, -14.393181, -20.000000
321, 479, -14.336696, -20.000000
319, 481, -14.277007, -20.000000
320, 480, -14.210063, -20.000000
318, 482, -14.137849, -20.000000
317, 483, -14.063065, -20.000000
322, 478, -14.008261, -20.000000
323, 477, -13.960624, -20.000000
319, 481, -13.894491, -20.000000
317, 483, -13.818535, -20.000000
318, 482, -13.754516, -20.000000
317, 483, -13.691710, -20.000000
317, 483, -13.629567, -20.000000
323, 477, -13.577763, -20.000000
325, 475, -13.530663, -20.000000
321, 479, -13.480701, -20.000000
326, 474, -13.453118, -20.000000
322, 478, -13.414243, -20.000000
319, 481, -13.373434, -20.000000
324, 476, -13.349997, -20.000000
324, 476, -13.331437, -20.000000
326, 474, -13.321836, -20.000000
327, 473, -13.310794, -20.000000
328, 472, -13.295166, -20.000000
330, 470, -13.286003, -20.000000
330, 470, -13.277543, -20.000000
330, 470, -13.264337, -20.000000
332, 468, -13.250829, -20.000000
335, 465, -13.239050, -20.000000
341, 459, -13.248708, -20.000000
338, 462, -13.253455, -20.000000
336, 464, -13.250546, -20.000000
336, 464, -13.241353, -20.000000
341, 459, -13.243473, -20.000000
344, 456, -13.262488, -20.000000
344, 456, -13.291086, -20.000000
340, 460, -13.310300, -20.000000
337, 463, -13.317649, -20.000000
341, 459, -13.330767, -20.000000
348, 452, -13.371441, -20.000000
343, 457, -13.400934, -20.000000
339, 461, -13.424656, -20.000000
335, 465, -13.434418, -20.000000
337, 463, -13.450108, -20.000000
343, 457, -13.483465, -20.000000
339, 461, -13.504634, -20.000000
339, 461, -13.525093, -20.000000
337, 463, -13.532539, -20.000000
339, 461, -13.546901, -20.000000
339, 461, -13.565247, -20.000000
339, 461, -13.579871, -20.000000
341, 459, -13.595523, -20.000000
337, 463, -13.585006, -20.000000
336, 464, -13.569581, -20.000000
337, 463, -13.569963, -20.000000
345, 455, -13.599254, -20.000000
343, 457, -13.623173, -20.000000
339, 461, -13.621861, -20.000000
332, 468, -13.594103, -20.000000
336, 464, -13.582664, -20.000000
342, 458, -13.599307, -19.843750
342, 458, -13.630129, -19.843750
335, 465, -13.641633, -19.843750
329, 471, -13.623647, -19.843750
332, 468, -13.597281, -19.843750
336, 464, -13.590281, -19.843750
339, 461, -13.599904, -19.843750
334, 466, -13.599563, -19.843750
330, 470, -13.582170, -19.843750
333, 467, -13.566023, -19.843750
335, 465, -13.550266, -19.843750
336, 464, -13.538914, -19.843750
337, 463, -13.530187, -19.843750
335, 465, -13.515117, -19.843750
332, 468, -13.497499, -19.843750
337, 463, -13.494598, -19.843750
340, 460, -13.498216, -19.843750
337, 463, -13.486153, -19.843750
339, 461, -13.477833, -19.843750
338, 462, -13.473337, -19.843750
337, 463, -13.474777, -19.843750
334, 466, -13.470209, -19.843750
336, 464, -13.464295, -19.843750
340, 460, -13.467443, -19.843750
338, 462, -13.467834, -19.843750
335, 465, -13.472111, -19.843750
334, 466, -13.477825, -19.843750
336, 464, -13.488327, -19.843750
335, 465, -13.482347, -19.843750
334, 466, -13.470318, -19.843750
336, 464, -13.465912, -19.843750
337, 463, -13.466118, -19.843750
333, 467, -13.456407, -19.843750
337, 463, -13.455414, -19.843750
338, 462, -13.457402, -19.843750
339, 461, -13.452390, -19.843750
336, 464, -13.436617, -19.843750
533, 267, -13.421237, -0.000000
538, 262, -13.433093, -0.000000
534, 266, -13.439827, -0.000000
527, 273, -13.427993, -0.000000
512, 288, -13.368217, -0.000000
495, 305, -13.271876, -0.000000
480, 320, -13.181956, -0.000000
460, 340, -13.026295, -0.000000
449, 351, -12.778489, -0.000000
429, 371, -12.504429, -0.000000
421, 379, -12.219452, -0.000000
412, 388, -11.893572, -0.000000
406, 394, -11.654746, -0.000000
401, 399, -11.396374, -0.000000
399, 401, -11.129245, -0.000000
395, 405, -10.857091, -0.000000
391, 409, -10.582911, -0.000000
390, 410, -10.311524, -0.000000
389, 411, -10.050458, -0.000000
386, 414, -9.791596, -0.000000
387, 413, -9.538357, -0.000000
386, 414, -9.291183, -0.000000
386, 414, -9.045529, -0.000000
385, 415, -8.802268, -0.000000
383, 417, -8.560192, -0.000000
382, 418, -8.322815, -0.000000
380, 420, -8.089124, -0.000000
378, 422, -7.858296, -0.000000
378, 422, -7.632308, -0.000000
377, 423, -7.405012, -0.000000
375, 425, -7.177064, -0.000000
373, 427, -6.948954, -0.000000
373, 427, -6.722569, -0.000000
371, 429, -6.499625, -0.000000
374, 426, -6.281985, -0.000000
373, 427, -6.066538, -0.000000
375, 425, -5.858684, -0.000000
374, 426, -5.651167, -0.000000
375, 425, -5.448345, -0.000000
379, 421, -5.253341, -0.000000
380, 420, -5.065310, -0.000000
385, 415, -4.891054, -0.000000
390, 410, -4.731232, -0.000000
397, 403, -4.590988, -0.000000
400, 400, -4.457536, -0.000000
407, 393, -4.340734, -0.000000
412, 388, -4.238195, -0.000000
415, 385, -4.146548, -0.000000
421, 379, -4.072295, -0.000000
428, 372, -4.019849, -0.000000
434, 366, -3.985449, -0.000000
439, 361, -3.966228, -0.000000
442, 358, -3.957508, -0.000000
447, 353, -3.963331, -0.000000
451, 349, -3.982609, -0.000000
453, 347, -4.006316, -0.000000
456, 344, -4.037333, -0.000000
458, 342, -4.073299, -0.000000
463, 337, -4.117221, -0.000000
465, 335, -4.162146, -0.000000
468, 332, -4.208519, -0.000000
469, 331, -4.256335, -0.000000
470, 330, -4.305121, -0.000000
472, 328, -4.360711, -0.000000
469, 331, -4.413150, -0.000000
468, 332, -4.464422, -0.000000
470, 330, -4.521164, -0.000000
465, 335, -4.571367, -0.000000
470, 330, -4.634098, -0.000000
470, 330, -4.693312, -0.000000
466, 334, -4.733572, -0.000000
473, 327, -4.785900, -0.000000
472, 328, -4.837655, -0.000000
470, 330, -4.893471, -0.000000
472, 328, -4.963176, -0.000000
472, 328, -5.028095, -0.000000
468, 332, -5.075276, -0.000000
475, 325, -5.134977, -0.000000
470, 330, -5.183241, -0.000000
471, 329, -5.242547, -0.000000
475, 325, -5.307573, -0.000000
468, 332, -5.347663, -0.000000
472, 328, -5.389620, -0.000000
472, 328, -5.426470, -0.000000
469, 331, -5.461159, -0.000000
472, 328, -5.502491, -0.000000
470, 330, -5.538867, -0.000000
470, 330, -5.571601, -0.000000
468, 332, -5.594790, -0.000000
468, 332, -5.614213, -0.000000
466, 334, -5.633552, -0.000000
463, 337, -5.651832, -0.000000
467, 333, -5.682003, -0.000000
459, 341, -5.690859, -0.000000
462, 338, -5.700718, -0.000000
460, 340, -5.712899, -0.000000
456, 344, -5.721417, -0.000000
457, 343, -5.739966, -0.000000
455, 345, -5.752317, -0.000000
452, 348, -5.746568, -0.000000
451, 349, -5.735491, -0.000000
453, 347, -5.733150, -0.000000
447, 353, -5.721616, -0.000000
449, 351, -5.716213, -0.000000
449, 351, -5.704511, -0.000000
444, 356, -5.679010, -0.000000
445, 355, -5.651572, -0.000000
447, 353, -5.624726, -0.000000
445, 355, -5.592650, -0.000000
446, 354, -5.558843, -0.000000
449, 351, -5.531682, -0.000000
447, 353, -5.501926, -0.000000
451, 349, -5.486813, -0.000000
450, 350, -5.469617, -0.000000
450, 350, -5.443656, -0.000000
452, 348, -5.411930, -0.000000
451, 349, -5.375011, -0.000000
450, 350, -5.335425, -0.000000
449, 351, -5.304265, -0.000000
448, 352, -5.298713, -0.000000
449, 351, -5.304842, -0.000000
447, 353, -5.305238, -0.000000
445, 355, -5.293864, -0.000000
448, 352, -5.280338, -0.000000
449, 351, -5.259826, -0.000000
449, 351, -5.246966, -0.000000
452, 348, -5.254313, -0.000000
451, 349, -5.270317, -0.000000
450, 350, -5.289778, -0.000000
450, 350, -5.298836, -0.000000
453, 347, -5.301374, -0.000000
449, 351, -5.288467, -0.000000
450, 350, -5.272379, -0.000000
451, 349, -5.258911, -0.000000
450, 350, -5.244867, -0.000000
451, 349, -5.230087, -0.000000
482, 318, -5.213168, 3.125000
483, 317, -5.199416, 3.125000
482, 318, -5.184484, 3.125000
483, 317, -5.177042, 3.125000
485, 315, -5.174373, 3.125000
480, 320, -5.151652, 3.125000
481, 319, -5.125324, 3.125000
485, 315, -5.113348, 3.125000
473, 327, -5.095357, 3.125000
479, 321, -5.099245, 3.125000
478, 322, -5.101106, 3.125000
473, 327, -5.084111, 3.125000
475, 325, -5.072961, 3.125000
470, 330, -5.059657, 3.125000
473, 327, -5.058237, 3.125000
470, 330, -5.047188, 3.125000
474, 326, -5.041184, 3.125000
473, 327, -5.028054, 3.125000
470, 330, -5.012501, 3.125000
473, 327, -5.006144, 3.125000
469, 331, -4.990995, 3.125000
471, 329, -4.975810, 3.125000
469, 331, -4.957549, 3.125000
467, 333, -4.924110, 3.125000
469, 331, -4.894592, 3.125000
466, 334, -4.860028, 3.125000
470, 330, -4.836539, 3.125000
467, 333, -4.805647, 3.125000
468, 332, -4.763430, 3.125000
469, 331, -4.722125, 3.125000
467, 333, -4.679000, 3.125000
472, 328, -4.659638, 3.125000
467, 333, -4.629669, 3.125000
458, 342, -4.576486, 3.125000
465, 335, -4.539413, 3.125000
468, 332, -4.510748, 3.125000
459, 341, -4.476717, 3.125000
466, 334, -4.464809, 3.125000
465, 335, -4.448414, 3.125000
461, 339, -4.419192, 3.125000
464, 336, -4.391479, 3.125000
463, 337, -4.362882, 3.125000
627, 173, -4.331325, 19.843750
630, 170, -4.309496, 19.843750
631, 169, -4.294776, 19.843750
623, 177, -4.259910, 19.843750
620, 180, -4.222712, 19.843750
610, 190, -4.170446, 19.843750
598, 202, -4.095953, 19.843750
593, 207, -4.022439, 19.843750
584, 216, -3.929404, 19.843750
562, 238, -3.790040, 19.843750
563, 237, -3.650592, 19.843750
575, 225, -3.541442, 19.843750
537, 263, -3.337419, 19.843750
548, 252, -3.160414, 19.843750
554, 246, -2.992583, 19.843750
519, 281, -2.744383, 19.843750
525, 275, -2.506572, 19.843750
542, 258, -2.321438, 19.843750
521, 279, -2.083620, 19.843750
511, 289, -1.832723, 19.843750
521, 279, -1.605814, 19.843750
522, 278, -1.391420, 19.843750
521, 279, -1.177970, 19.843750
519, 281, -0.965062, 19.843750
511, 289, -0.738853, 19.843750
510, 290, -0.513450, 19.843750
516, 284, -0.311273, 19.843750
518, 282, -0.119875, 19.843750
513, 287, 0.079189, 19.843750
508, 292, 0.280565, 19.843750
504, 296, 0.489986, 19.843750
509, 291, 0.683206, 19.843750
512, 288, 0.863325, 19.843750
508, 292, 1.048599, 19.843750
505, 295, 1.241307, 19.843750
498, 302, 1.451681, 19.843750
501, 299, 1.655315, 19.843750
504, 296, 1.846633, 19.843750
507, 293, 2.032620, 19.843750
512, 288, 2.203211, 19.843750
515, 285, 2.367513, 19.843750
512, 288, 2.536202, 19.843750
513, 287, 2.695247, 19.843750
511, 289, 2.853962, 19.843750
513, 287, 3.001108, 19.843750
518, 282, 3.136837, 19.843750
521, 279, 3.262790, 19.843750
531, 269, 3.361826, 19.843750
534, 266, 3.450960, 19.843750
540, 260, 3.527742, 19.843750
541, 259, 3.598797, 19.843750
542, 258, 3.665686, 19.843750
547, 253, 3.718714, 19.843750
553, 247, 3.752151, 19.843750
560, 240, 3.769803, 19.843750
562, 238, 3.778237, 19.843750
562, 238, 3.788993, 19.843750
564, 236, 3.795096, 19.843750
573, 227, 3.778861, 19.843750
578, 222, 3.753113, 19.843750
573, 227, 3.741356, 19.843750
574, 226, 3.726393, 19.843750
587, 213, 3.680068, 19.843750
587, 213, 3.633396, 19.843750
577, 223, 3.611643, 19.843750
580, 220, 3.579096, 19.843750
592, 208, 3.517178, 19.843750
588, 212, 3.462910, 19.843750
584, 216, 3.420541, 19.843750
588, 212, 3.369933, 19.843750
589, 211, 3.317029, 19.843750
593, 207, 3.254951, 19.843750
589, 211, 3.196972, 19.843750
584, 216, 3.157374, 19.843750
600, 200, 3.075081, 19.843750
594, 206, 3.013680, 19.843750
580, 220, 2.981678, 19.843750
606, 194, 2.890578, 19.843750
589, 211, 2.835699, 19.843750
582, 218, 2.805629, 19.843750
611, 189, 2.696963, 19.843750
588, 212, 2.644258, 19.843750
582, 218, 2.620682, 19.843750
611, 189, 2.524468, 19.843750
586, 214, 2.492541, 19.843750
583, 217, 2.467162, 19.843750
605, 195, 2.394314, 19.843750
585, 215, 2.362295, 19.843750
586, 214, 2.337087, 19.843750
597, 203, 2.281316, 19.843750
585, 215, 2.259533, 19.843750
586, 214, 2.235647, 19.843750
589, 211, 2.205713, 19.843750
585, 215, 2.182114, 19.843750
581, 219, 2.167616, 19.843750
579, 221, 2.154347, 19.843750
585, 215, 2.125062, 19.843750
575, 225, 2.118480, 19.843750
576, 224, 2.113133, 19.843750
584, 216, 2.080450, 19.843750
568, 232, 2.096774, 19.843750
576, 224, 2.097076, 19.843750
582, 218, 2.072813, 19.843750
556, 244, 2.119436, 19.843750
572, 228, 2.129303, 19.843750
586, 214, 2.100314, 19.843750
557, 243, 2.141130, 19.843750
563, 237, 2.180517, 19.843750
586, 214, 2.150023, 19.843750
564, 236, 2.184361, 19.843750
555, 245, 2.238170, 19.843750
581, 219, 2.235077, 19.843750
572, 228, 2.243984, 19.843750
559, 241, 2.291604, 19.843750
571, 229, 2.306304, 19.843750
575, 225, 2.312083, 19.843750
567, 233, 2.332452, 19.843750
566, 234, 2.354210, 19.843750
565, 235, 2.376258, 19.843750
567, 233, 2.394716, 19.843750
573, 227, 2.395220, 19.843750
563, 237, 2.417036, 19.843750
556, 244, 2.457795, 19.843750
573, 227, 2.452394, 19.843750
571, 229, 2.450929, 19.843750
551, 249, 2.506520, 19.843750
562, 238, 2.537193, 19.843750
578, 222, 2.522204, 19.843750
563, 237, 2.543782, 19.843750
548, 252, 2.606799, 19.843750
577, 223, 2.587711, 19.843750
570, 230, 2.593170, 19.843750
552, 248, 2.642274, 19.843750
565, 235, 2.664924, 19.843750
577, 223, 2.647055, 19.843750
567, 233, 2.665209, 19.843750
561, 239, 2.693348, 19.843750
570, 230, 2.705443, 19.843750
575, 225, 2.700555, 19.843750
572, 228, 2.707464, 19.843750
570, 230, 2.716291, 19.843750
570, 230, 2.727741, 19.843750
572, 228, 2.730175, 19.843750
576, 224, 2.722618, 19.843750
572, 228, 2.721567, 19.843750
563, 237, 2.747345, 19.843750
572, 228, 2.740234, 19.843750
583, 217, 2.711058, 19.843750
562, 238, 2.728792, 19.843750
560, 240, 2.758114, 19.843750
583, 217, 2.719249, 19.843750
574, 226, 2.713750, 19.843750
553, 247, 2.750372, 19.843750
570, 230, 2.748314, 19.843750
585, 215, 2.704023, 19.843750
548, 252, 2.731606, 18.437500
544, 256, 2.769178, 18.437500
548, 252, 2.796351, 18.437500
563, 237, 2.782545, 18.437500
565, 235, 2.757173, 18.437500
564, 236, 2.739065, 18.437500
567, 233, 2.720285, 18.437500
566, 234, 2.706361, 18.437500
568, 232, 2.676510, 18.437500
570, 230, 2.641447, 18.437500
571, 229, 2.610693, 18.437500
574, 226, 2.562052, 18.437500
572, 228, 2.519876, 18.437500
565, 235, 2.510908, 18.437500
554, 246, 2.524464, 18.437500
559, 241, 2.530529, 18.437500
579, 221, 2.476598, 18.437500
567, 233, 2.456056, 18.437500
549, 251, 2.480124, 18.437500
567, 233, 2.465905, 18.437500
580, 220, 2.412990, 18.437500
560, 240, 2.423038, 18.437500
556, 244, 2.433035, 18.437500
574, 226, 2.406449, 18.437500
574, 226, 2.371917, 18.437500
561, 239, 2.375816, 18.437500
564, 236, 2.368274, 18.437500
573, 227, 2.341035, 18.437500
572, 228, 2.314862, 18.437500
569, 231, 2.297977, 18.437500
568, 232, 2.282643, 18.437500
567, 233, 2.269045, 18.437500
572, 228, 2.241069, 18.437500
572, 228, 2.210211, 18.437500
562, 238, 2.207973, 18.437500
564, 236, 2.199297, 18.437500
576, 224, 2.156453, 18.437500
570, 230, 2.130088, 18.437500
369, 431, 2.150925, -0.000000
382, 418, 2.139905, -0.000000
396, 404, 2.090779, -0.000000
381, 419, 2.093170, -0.000000
384, 416, 2.099570, -0.000000
404, 396, 2.070084, -0.000000
405, 395, 2.042840, -0.000000
413, 387, 2.010837, -0.000000
431, 369, 1.947059, -0.000000
440, 360, 1.871829, -0.000000
449, 351, 1.766344, -0.000000
461, 339, 1.629861, -0.000000
471, 329, 1.466235, -0.000000
478, 322, 1.289248, -0.000000
487, 313, 1.088935, -0.000000
495, 305, 0.863837, -0.000000
501, 299, 0.623034, -0.000000
504, 296, 0.379885, -0.000000
510, 290, 0.122971, -0.000000
510, 290, -0.128705, -0.000000
510, 290, -0.380223, -0.000000
516, 284, -0.643642, -0.000000
514, 286, -0.900469, -0.000000
516, 284, -1.164387, -0.000000
514, 286, -1.412114, -0.000000
511, 289, -1.644423, -0.000000
511, 289, -1.871567, -0.000000
509, 291, -2.087359, -0.000000
508, 292, -2.295877, -0.000000
517, 283, -2.514334, -0.000000
520, 280, -2.733888, -0.000000
523, 277, -2.952217, -0.000000
528, 272, -3.174719, -0.000000
523, 277, -3.380004, -0.000000
522, 278, -3.579731, -0.000000
523, 277, -3.782306, -0.000000
526, 274, -3.988073, -0.000000
534, 266, -4.206578, -0.000000
534, 266, -4.420729, -0.000000
530, 270, -4.622972, -0.000000
529, 271, -4.824581, -0.000000
524, 276, -5.013475, -0.000000
520, 280, -5.197507, -0.000000
526, 274, -5.388438, -0.000000
