roll_accel,roll_intl,roll_cal
  -0.68768,    0.05694,   -1.07309
  -0.68768,    0.06407,   -1.05840
  -0.68768,    0.07092,   -1.04427
  -1.04755,    0.07742,   -1.03796
  -1.04755,    0.08434,   -1.03138
  -1.04755,    0.09125,   -1.02492
  -1.04755,    0.09837,   -1.01840
  -1.29935,    0.10532,   -1.01720
  -1.29935,    0.11196,   -1.01635
  -1.29935,    0.11859,   -1.01550
  -1.29935,    0.12537,   -1.01454
  -1.44134,    0.13219,   -1.01639
  -1.44134,    0.13904,   -1.01818
  -1.44134,    0.14604,   -1.01978
  -1.44134,    0.15284,   -1.02154
  -1.41426,    0.15906,   -1.02330
  -1.41426,    0.16512,   -1.02519
  -1.41426,    0.17104,   -1.02716
  -1.41426,    0.17660,   -1.02946
  -1.41426,    0.18173,   -1.03212
  -1.40941,    0.18689,   -1.03462
  -1.40941,    0.19143,   -1.03767
  -1.40941,    0.19570,   -1.04091
  -1.43644,    0.19930,   -1.04530
  -1.43084,    0.20252,   -1.04985
  -1.43084,    0.20552,   -1.05453
  -1.43084,    0.20809,   -1.05954
  -1.43084,    0.21072,   -1.06438
  -1.44582,    0.21336,   -1.06943
  -1.44582,    0.21552,   -1.07484
  -1.44582,    0.21706,   -1.08075
  -1.44582,    0.21841,   -1.08673
  -1.45143,    0.21999,   -1.09248
  -1.45143,    0.22240,   -1.09729
  -1.45143,    0.22454,   -1.10228
  -1.45143,    0.22645,   -1.10739
  -1.40031,    0.22817,   -1.11156
  -1.40031,    0.23022,   -1.11533
  -1.40031,    0.23260,   -1.11870
  -1.40031,    0.23512,   -1.12186
  -1.21295,    0.23804,   -1.12082
  -1.21295,    0.24110,   -1.11967
  -1.21295,    0.24378,   -1.11890
  -1.21295,    0.24565,   -1.11895
  -1.01488,    0.24749,   -1.11507
  -1.01488,    0.24947,   -1.11112
  -1.01488,    0.25153,   -1.10718
  -1.01488,    0.25369,   -1.10321
  -0.76424,    0.25581,   -1.09436
  -0.76424,    0.25798,   -1.08563
  -0.76424,    0.26029,   -1.07694
  -0.76424,    0.26279,   -1.06824
  -0.54354,    0.26528,   -1.05529
  -0.54354,    0.26789,   -1.04251
  -0.54354,    0.27068,   -1.02979
  -0.54354,    0.27361,   -1.01719
  -0.38575,    0.27668,   -1.00156
  -0.38575,    0.27992,   -0.98607
  -0.38575,    0.28330,   -0.97075
  -0.38575,    0.28658,   -0.95583
  -0.34893,    0.28975,   -0.94059
  -0.34976,    0.29286,   -0.92572
  -0.34976,    0.29621,   -0.91093
  -0.34976,    0.30054,   -0.89545
  -0.40239,    0.30498,   -0.88124
  -0.40611,    0.30961,   -0.86720
  -0.40611,    0.31410,   -0.85359
  -0.40611,    0.31843,   -0.84039
  -0.40611,    0.32240,   -0.82781
  -0.67955,    0.32682,   -0.82052
  -0.67955,    0.33186,   -0.81276
  -0.67955,    0.33696,   -0.80510
  -0.67955,    0.34203,   -0.79762
  -1.03773,    0.34662,   -0.79792
  -1.03773,    0.35115,   -0.79827
  -1.03773,    0.35591,   -0.79840
  -1.03773,    0.36058,   -0.79861
  -1.32380,    0.36472,   -0.80506
  -1.32380,    0.36765,   -0.81256
  -1.32380,    0.37044,   -0.82006
  -1.32380,    0.37333,   -0.82729
  -1.45096,    0.37622,   -0.83693
  -1.45096,    0.37890,   -0.84659
  -1.45096,    0.38161,   -0.85602
  -1.45096,    0.38414,   -0.86544
  -1.43514,    0.38568,   -0.87532
  -1.43514,    0.38660,   -0.88562
  -1.43514,    0.38704,   -0.89618
  -1.43514,    0.38839,   -0.90563
  -1.16305,    0.39067,   -0.90855
  -1.16305,    0.39294,   -0.91141
  -1.16305,    0.39532,   -0.91411
  -1.16305,    0.39708,   -0.91737
  -0.93361,    0.39862,   -0.91618
  -0.93361,    0.40024,   -0.91495
  -0.93361,    0.40203,   -0.91357
  -0.93361,    0.40409,   -0.91195
  -0.62009,    0.40665,   -0.90360
  -0.62487,    0.40995,   -0.89479
  -0.62487,    0.41345,   -0.88597
  -0.62487,    0.41718,   -0.87708
  -0.32106,    0.42150,   -0.86173
  -0.31941,    0.42638,   -0.84611
  -0.31941,    0.43244,   -0.82963
  -0.31941,    0.43930,   -0.81271
  -0.31941,    0.44689,   -0.79540
  -0.14708,    0.45527,   -0.77422
  -0.14708,    0.46362,   -0.75349
  -0.14708,    0.47182,   -0.73333
  -0.14708,    0.48015,   -0.71344
  -0.02997,    0.48824,   -0.69184
  -0.02997,    0.49630,   -0.67071
  -0.02997,    0.50439,   -0.64997
  -0.02997,    0.51217,   -0.62994
  -0.16279,    0.52010,   -0.61283
  -0.16279,    0.52746,   -0.59662
  -0.16279,    0.53446,   -0.58107
  -0.16279,    0.53992,   -0.56736
  -0.33387,    0.54501,   -0.55771
  -0.33387,    0.54984,   -0.54849
  -0.33387,    0.55425,   -0.53988
  -0.33387,    0.55835,   -0.53174
  -0.51202,    0.56190,   -0.52787
  -0.51202,    0.56497,   -0.52454
  -0.51202,    0.56761,   -0.52170
  -0.51202,    0.57006,   -0.51911
  -0.68242,    0.57219,   -0.52029
  -0.68242,    0.57373,   -0.52203
  -0.68242,    0.57515,   -0.52383
  -0.68242,    0.57614,   -0.52604
  -0.72198,    0.57691,   -0.52920
  -0.72198,    0.57753,   -0.53245
  -0.72198,    0.57794,   -0.53584
  -0.72198,    0.57834,   -0.53917
  -0.74228,    0.57863,   -0.54295
  -0.74228,    0.57882,   -0.54675
  -0.74228,    0.57834,   -0.55113
  -0.74228,    0.57640,   -0.55686
  -0.69916,    0.57372,   -0.56233
  -0.70966,    0.57075,   -0.56818
  -0.70966,    0.56748,   -0.57421
  -0.70966,    0.56412,   -0.58022
  -0.70966,    0.55976,   -0.58708
  -0.70482,    0.55514,   -0.59396
  -0.70482,    0.55046,   -0.60077
  -0.70482,    0.54588,   -0.60734
  -0.70482,    0.54122,   -0.61385
  -0.66794,    0.53760,   -0.61848
  -0.66794,    0.53449,   -0.62252
  -0.66794,    0.53086,   -0.62698
  -0.66794,    0.52665,   -0.63193
  -0.59894,    0.52178,   -0.63604
  -0.59894,    0.51745,   -0.63955
  -0.59894,    0.51345,   -0.64265
  -0.59894,    0.50936,   -0.64579
  -0.57717,    0.50537,   -0.64833
  -0.57717,    0.50159,   -0.65060
  -0.57717,    0.49826,   -0.65240
  -0.57717,    0.49507,   -0.65402
  -0.53653,    0.49192,   -0.65476
  -0.53653,    0.48852,   -0.65573
  -0.53653,    0.48467,   -0.65712
  -0.53653,    0.48053,   -0.65876
  -0.52831,    0.47668,   -0.65992
  -0.52831,    0.47339,   -0.66052
  -0.52831,    0.46995,   -0.66124
  -0.52831,    0.46617,   -0.66229
  -0.56879,    0.46196,   -0.66454
  -0.56879,    0.45720,   -0.66729
  -0.56879,    0.45233,   -0.67010
  -0.56879,    0.44724,   -0.67306
  -0.56381,    0.44205,   -0.67597
  -0.56381,    0.43735,   -0.67832
  -0.56381,    0.43248,   -0.68081
  -0.56381,    0.42746,   -0.68338
  -0.59708,    0.42244,   -0.68658
  -0.60644,    0.41749,   -0.68983
  -0.60644,    0.41262,   -0.69293
  -0.60644,    0.40835,   -0.69539
  -0.60644,    0.40435,   -0.69753
  -0.72956,    0.40065,   -0.70180
  -0.72956,    0.39703,   -0.70590
  -0.72956,    0.39343,   -0.70990
  -0.72956,    0.38978,   -0.71387
  -0.97454,    0.38597,   -0.72282
  -0.97454,    0.38202,   -0.73173
  -0.97454,    0.37787,   -0.74064
  -0.97454,    0.37319,   -0.74991
  -1.32642,    0.36814,   -0.76639
  -1.32642,    0.36279,   -0.78284
  -1.32642,    0.35726,   -0.79912
  -1.32642,    0.35162,   -0.81519
  -1.73388,    0.34587,   -0.83921
  -1.73388,    0.33917,   -0.86366
  -1.73388,    0.33189,   -0.88821
  -1.73388,    0.32442,   -0.91244
  -1.90451,    0.31672,   -0.93983
  -1.90451,    0.30864,   -0.96704
  -1.90451,    0.30018,   -0.99408
  -1.90451,    0.29180,   -1.02050
  -2.04895,    0.28342,   -1.04928
  -2.04895,    0.27497,   -1.07756
  -2.04895,    0.26668,   -1.10511
  -2.04895,    0.25921,   -1.13130
  -2.00464,    0.25183,   -1.15601
  -2.00464,    0.24454,   -1.18012
  -2.00464,    0.23750,   -1.20351
  -2.00464,    0.23083,   -1.22607
  -1.86417,    0.22487,   -1.24467
  -1.89668,    0.21889,   -1.26357
  -1.89668,    0.21297,   -1.28204
  -1.89668,    0.20744,   -1.29975
  -1.69458,    0.20239,   -1.31260
  -1.73339,    0.19693,   -1.32636
  -1.73339,    0.19132,   -1.34000
  -1.73339,    0.18605,   -1.35303
  -1.73339,    0.18133,   -1.36527
  -1.46899,    0.17719,   -1.37140
  -1.46899,    0.17386,   -1.37661
  -1.46899,    0.17045,   -1.38180
  -1.46899,    0.16708,   -1.38684
  -1.19566,    0.16379,   -1.38625
  -1.19566,    0.16067,   -1.38549
  -1.19566,    0.15797,   -1.38434
  -1.19566,    0.15581,   -1.38269
  -0.94883,    0.15423,   -1.37556
  -0.94883,    0.15310,   -1.36813
  -0.94883,    0.15200,   -1.36082
  -0.94883,    0.15057,   -1.35398
  -0.74941,    0.14914,   -1.34329
  -0.74941,    0.14783,   -1.33271
  -0.74941,    0.14615,   -1.32268
  -0.74941,    0.14414,   -1.31319
  -0.48919,    0.14212,   -1.29868
  -0.48919,    0.13993,   -1.28465
  -0.48919,    0.13736,   -1.27125
  -0.48919,    0.13447,   -1.25845
  -0.29784,    0.13135,   -1.24228
  -0.29784,    0.12836,   -1.22633
  -0.29784,    0.12579,   -1.21028
  -0.29784,    0.12374,   -1.19404
  -0.21121,    0.12169,   -1.17639
  -0.21121,    0.11945,   -1.15928
  -0.21121,    0.11710,   -1.14262
  -0.21121,    0.11505,   -1.12600
  -0.35749,    0.11326,   -1.11239
  -0.35749,    0.11164,   -1.09887
  -0.35749,    0.10996,   -1.08570
  -0.35749,    0.10783,   -1.07322
  -0.82630,    0.10570,   -1.07037
  -0.81915,    0.10365,   -1.06735
  -0.81915,    0.10171,   -1.06429
  -0.81915,    0.09911,   -1.06194
  -0.81915,    0.09665,   -1.05949
  -1.46207,    0.09457,   -1.06959
  -1.46207,    0.09281,   -1.07916
  -1.46207,    0.09086,   -1.08872
  -1.46207,    0.08836,   -1.09864
  -2.08466,    0.08594,   -1.12073
  -2.08466,    0.08384,   -1.14207
  -2.08466,    0.08167,   -1.16305
  -2.08466,    0.07980,   -1.18331
  -2.60901,    0.07892,   -1.21269
  -2.60901,    0.07841,   -1.24112
  -2.60901,    0.07804,   -1.26884
  -2.60901,    0.07848,   -1.29521
  -2.97431,    0.07914,   -1.32814
  -2.97431,    0.08017,   -1.36006
  -2.97431,    0.08135,   -1.39119
  -2.97431,    0.08250,   -1.42172
  -3.15605,    0.08353,   -1.45540
  -3.15605,    0.08467,   -1.48829
  -3.15605,    0.08636,   -1.51999
  -3.15605,    0.08805,   -1.55106
  -3.24140,    0.08985,   -1.58310
  -3.24140,    0.09151,   -1.61464
  -3.24140,    0.09305,   -1.64567
  -3.24140,    0.09415,   -1.67650
  -3.26531,    0.09541,   -1.70705
  -3.26531,    0.09662,   -1.73703
  -3.26531,    0.09794,   -1.76629
  -3.26531,    0.09926,   -1.79498
  -3.12880,    0.10046,   -1.82048
  -3.12880,    0.10145,   -1.84568
  -3.12880,    0.10285,   -1.86997
  -3.12880,    0.10428,   -1.89375
  -2.93950,    0.10575,   -1.91322
  -2.97445,    0.10682,   -1.93340
  -2.97445,    0.10799,   -1.95307
  -2.97445,    0.10932,   -1.97220
  -2.69916,    0.11097,   -1.98512
  -2.74818,    0.11292,   -1.99847
  -2.74818,    0.11509,   -2.01134
  -2.74818,    0.11740,   -2.02381
  -2.74818,    0.11971,   -2.03603
  -2.55578,    0.12228,   -2.04391
  -2.55578,    0.12486,   -2.05162
  -2.55578,    0.12809,   -2.05853
  -2.55578,    0.13150,   -2.06514
  -2.41592,    0.13466,   -2.06905
  -2.41592,    0.13789,   -2.07283
  -2.41592,    0.14127,   -2.07638
  -2.41592,    0.14513,   -2.07939
  -2.34039,    0.14917,   -2.08065
  -2.34039,    0.15324,   -2.08185
  -2.34039,    0.15721,   -2.08314
  -2.34039,    0.16107,   -2.08450
  -2.20991,    0.16552,   -2.08264
  -2.20991,    0.17013,   -2.08067
  -2.20991,    0.17495,   -2.07853
  -2.20991,    0.17969,   -2.07652
  -2.14045,    0.18402,   -2.07355
  -2.14045,    0.18778,   -2.07121
  -2.14045,    0.19167,   -2.06878
  -2.14045,    0.19563,   -2.06632
  -2.04629,    0.19994,   -2.06170
  -2.04629,    0.20447,   -2.05696
  -2.04629,    0.20906,   -2.05224
  -2.04629,    0.21358,   -2.04770
  -2.01907,    0.21821,   -2.04259
  -2.01907,    0.22295,   -2.03747
  -2.01907,    0.22783,   -2.03232
  -2.01907,    0.23210,   -2.02787
  -2.04081,    0.23603,   -2.02428
  -2.04081,    0.24036,   -2.02037
  -2.04081,    0.24510,   -2.01613
  -2.04081,    0.25011,   -2.01171
  -2.12288,    0.25501,   -2.00914
  -2.12288,    0.25965,   -2.00686
  -2.12288,    0.26422,   -2.00470
  -2.12288,    0.26860,   -2.00278
  -2.31003,    0.27348,   -2.00414
  -2.26179,    0.27837,   -2.00450
  -2.26179,    0.28321,   -2.00490
  -2.26179,    0.28758,   -2.00576
  -2.26179,    0.29173,   -2.00681
  -2.34115,    0.29610,   -2.00921
  -2.34115,    0.30054,   -2.01150
  -2.34115,    0.30509,   -2.01364
  -2.34115,    0.30950,   -2.01586
  -2.40120,    0.31423,   -2.01893
  -2.40120,    0.31966,   -2.02126
  -2.40120,    0.32528,   -2.02335
  -2.40120,    0.33080,   -2.02549
  -2.32934,    0.33634,   -2.02614
  -2.32934,    0.34187,   -2.02680
  -2.32934,    0.34730,   -2.02752
  -2.32934,    0.35267,   -2.02830
  -2.13789,    0.35848,   -2.02479
  -2.13789,    0.36444,   -2.02122
  -2.13789,    0.37076,   -2.01735
  -2.13789,    0.37752,   -2.01314
  -1.92030,    0.38436,   -2.00458
  -1.92030,    0.39105,   -1.99634
  -1.92030,    0.39758,   -1.98842
  -1.92030,    0.40442,   -1.98035
  -1.64490,    0.41136,   -1.96684
  -1.64490,    0.41783,   -1.95407
  -1.64490,    0.42403,   -1.94180
  -1.64490,    0.43040,   -1.92963
  -1.44195,    0.43693,   -1.91347
  -1.44195,    0.44365,   -1.89746
  -1.44195,    0.45041,   -1.88172
  -1.44195,    0.45691,   -1.86655
  -1.28477,    0.46312,   -1.84883
  -1.28477,    0.46901,   -1.83178
  -1.28477,    0.47481,   -1.81516
  -1.28477,    0.48072,   -1.79875
  -1.20911,    0.48682,   -1.78099
  -1.22237,    0.49281,   -1.76394
  -1.22237,    0.49880,   -1.74724
  -1.22237,    0.50453,   -1.73113
  -1.21067,    0.51008,   -1.71528
  -1.21672,    0.51556,   -1.69994
  -1.21672,    0.52125,   -1.68470
  -1.21672,    0.52702,   -1.66968
  -1.21672,    0.53146,   -1.65627
  -1.28713,    0.53554,   -1.64489
  -1.28713,    0.53994,   -1.63342
  -1.28713,    0.54410,   -1.62242
  -1.28713,    0.54817,   -1.61173
  -1.42615,    0.55192,   -1.60435
  -1.42615,    0.55559,   -1.59718
  -1.42615,    0.55909,   -1.59033
  -1.42615,    0.56276,   -1.58345
  -1.57626,    0.56636,   -1.57978
  -1.57626,    0.57036,   -1.57579
  -1.57626,    0.57447,   -1.57177
  -1.57626,    0.57836,   -1.56804
  -1.69554,    0.58233,   -1.56670
  -1.69554,    0.58615,   -1.56554
  -1.69554,    0.58954,   -1.56482
  -1.69554,    0.59303,   -1.56401
  -1.76054,    0.59656,   -1.56449
  -1.76054,    0.60045,   -1.56459
  -1.76054,    0.60424,   -1.56480
  -1.76054,    0.60772,   -1.56530
  -1.72195,    0.61135,   -1.56487
  -1.72195,    0.61517,   -1.56427
  -1.72195,    0.61933,   -1.56336
  -1.72195,    0.62362,   -1.56232
  -1.65594,    0.62817,   -1.55973
  -1.65594,    0.63270,   -1.55722
  -1.65594,    0.63754,   -1.55444
  -1.65594,    0.64239,   -1.55172
  -1.53298,    0.64747,   -1.54637
  -1.53298,    0.65261,   -1.54107
  -1.53298,    0.65796,   -1.53566
  -1.53298,    0.66361,   -1.53007
  -1.41720,    0.66961,   -1.52194
  -1.41590,    0.67597,   -1.51358
  -1.41590,    0.68232,   -1.50541
  -1.41590,    0.68876,   -1.49731
  -1.25387,    0.69503,   -1.48629
  -1.25460,    0.70149,   -1.47532
  -1.25460,    0.70889,   -1.46366
  -1.25460,    0.71663,   -1.45189
  -1.25460,    0.72450,   -1.44024
  -1.11563,    0.73217,   -1.42623
  -1.11563,    0.74036,   -1.41198
  -1.11563,    0.74910,   -1.39749
  -1.11563,    0.75806,   -1.38308
  -1.01894,    0.76718,   -1.36686
  -1.01894,    0.77660,   -1.35066
  -1.01894,    0.78609,   -1.33473
  -1.01894,    0.79529,   -1.31940
  -0.99235,    0.80473,   -1.30361
  -0.99235,    0.81464,   -1.28767
  -0.99235,    0.82472,   -1.27189
  -0.99235,    0.83463,   -1.25658
  -1.00920,    0.84374,   -1.24271
  -1.00920,    0.85244,   -1.22951
  -1.00920,    0.86116,   -1.21656
  -1.00920,    0.86931,   -1.20443
  -1.06293,    0.87702,   -1.19404
  -1.06293,    0.88452,   -1.18407
  -1.06293,    0.89216,   -1.17416
  -1.06293,    0.89969,   -1.16456
  -1.10152,    0.90715,   -1.15598
  -1.10152,    0.91420,   -1.14799
  -1.10152,    0.92051,   -1.14087
  -1.10152,    0.92682,   -1.13390
  -1.16325,    0.93311,   -1.12832
  -1.16325,    0.93894,   -1.12331
  -1.16325,    0.94452,   -1.11864
  -1.16325,    0.94982,   -1.11434
  -1.25617,    0.95488,   -1.11221
  -1.25617,    0.95965,   -1.11042
  -1.25617,    0.96425,   -1.10883
  -1.25617,    0.96906,   -1.10706
  -1.36812,    0.97445,   -1.10700
  -1.36787,    0.97919,   -1.10757
  -1.36787,    0.98334,   -1.10871
  -1.36787,    0.98715,   -1.11016
  -1.53869,    0.99115,   -1.11480
  -1.53014,    0.99546,   -1.11890
  -1.53014,    0.99964,   -1.12302
  -1.53014,    1.00346,   -1.12742
  -1.53014,    1.00699,   -1.13202
  -1.61047,    1.01051,   -1.13813
  -1.61047,    1.01447,   -1.14370
  -1.61047,    1.01836,   -1.14922
  -1.61047,    1.02170,   -1.15517
  -1.64096,    1.02471,   -1.16194
  -1.64096,    1.02743,   -1.16886
  -1.64096,    1.03013,   -1.17566
  -1.64096,    1.03251,   -1.18262
  -1.47345,    1.03497,   -1.18603
  -1.47345,    1.03754,   -1.18926
  -1.47345,    1.03945,   -1.19307
  -1.47345,    1.04103,   -1.19714
  -1.15261,    1.04264,   -1.19466
  -1.15261,    1.04408,   -1.19242
  -1.15261,    1.04543,   -1.19029
  -1.15261,    1.04655,   -1.18845
  -0.72210,    1.04750,   -1.17818
  -0.72210,    1.04853,   -1.16805
  -0.72210,    1.04949,   -1.15820
  -0.72210,    1.05011,   -1.14886
  -0.26339,    1.05074,   -1.13054
  -0.26339,    1.05173,   -1.11222
  -0.26339,    1.05283,   -1.09417
  -0.26339,    1.05445,   -1.07597
   0.09722,    1.05614,   -1.05085
   0.09722,    1.05724,   -1.02681
   0.09722,    1.05849,   -1.00310
   0.09722,    1.06029,   -0.97933
   0.33860,    1.06238,   -0.95092
   0.33860,    1.06444,   -0.92311
   0.33860,    1.06682,   -0.89554
   0.33860,    1.06973,   -0.86802
   0.43653,    1.07270,   -0.83901
   0.43789,    1.07601,   -0.81023
   0.43789,    1.07953,   -0.78181
   0.43789,    1.08379,   -0.75324
   0.37465,    1.08839,   -0.72618
   0.37806,    1.09327,   -0.69931
   0.37806,    1.09819,   -0.67294
   0.37806,    1.10302,   -0.64720
   0.37806,    1.10808,   -0.62173
   0.20629,    1.11366,   -0.59970
   0.20629,    1.11983,   -0.57753
   0.20629,    1.12601,   -0.55580
   0.20629,    1.13185,   -0.53484
  -0.05510,    1.13743,   -0.51978
  -0.05510,    1.14331,   -0.50471
  -0.05510,    1.14949,   -0.48967
  -0.05510,    1.15570,   -0.47490
  -0.35418,    1.16172,   -0.46657
  -0.35418,    1.16767,   -0.45850
  -0.35418,    1.17366,   -0.45054
  -0.35418,    1.17957,   -0.44282
  -0.63762,    1.18538,   -0.44102
  -0.63762,    1.19078,   -0.43967
  -0.63762,    1.19504,   -0.43945
  -0.63762,    1.19864,   -0.43988
  -0.82540,    1.20173,   -0.44457
  -0.82540,    1.20463,   -0.44934
  -0.82540,    1.20761,   -0.45394
  -0.82540,    1.21051,   -0.45853
  -0.93260,    1.21304,   -0.46553
  -0.93260,    1.21529,   -0.47267
  -0.93260,    1.21712,   -0.48007
  -0.93260,    1.21848,   -0.48779
  -0.90215,    1.21980,   -0.49478
  -0.90215,    1.22120,   -0.50156
  -0.90215,    1.22278,   -0.50802
  -0.90215,    1.22451,   -0.51421
  -0.80207,    1.22546,   -0.51903
  -0.80207,    1.22624,   -0.52394
  -0.80207,    1.22730,   -0.52846
  -0.80207,    1.22862,   -0.53263
  -0.61299,    1.22958,   -0.53330
  -0.61299,    1.23024,   -0.53425
  -0.61299,    1.23064,   -0.53543
  -0.61299,    1.23105,   -0.53658
  -0.42025,    1.23153,   -0.53379
  -0.42760,    1.23244,   -0.53076
  -0.42760,    1.23425,   -0.52693
  -0.42760,    1.23619,   -0.52304
  -0.42760,    1.23828,   -0.51908
  -0.28863,    1.24035,   -0.51245
  -0.28863,    1.24222,   -0.50614
  -0.28863,    1.24413,   -0.49992
  -0.28863,    1.24659,   -0.49328
  -0.19089,    1.24891,   -0.48496
  -0.19089,    1.25081,   -0.47721
  -0.19089,    1.25261,   -0.46972
  -0.19089,    1.25504,   -0.46177
  -0.18371,    1.25732,   -0.45397
  -0.18371,    1.25926,   -0.44666
  -0.18371,    1.26107,   -0.43963
  -0.18371,    1.26269,   -0.43293
  -0.18277,    1.26467,   -0.42598
  -0.18277,    1.26687,   -0.41896
  -0.18277,    1.26904,   -0.41211
  -0.18277,    1.27110,   -0.40551
  -0.15145,    1.27352,   -0.39805
  -0.15145,    1.27795,   -0.38878
  -0.15145,    1.28276,   -0.37931
  -0.15145,    1.28754,   -0.37008
  -0.08580,    1.29210,   -0.35992
  -0.08580,    1.29684,   -0.34980
  -0.08580,    1.30176,   -0.33969
  -0.08580,    1.30646,   -0.33001
   0.02096,    1.31109,   -0.31845
   0.02096,    1.31627,   -0.30659
   0.02096,    1.32193,   -0.29449
   0.02096,    1.32762,   -0.28260
   0.12548,    1.33324,   -0.26894
   0.12548,    1.33916,   -0.25525
   0.12548,    1.34501,   -0.24190
   0.12548,    1.35048,   -0.22919
   0.31171,    1.35492,   -0.21402
   0.31171,    1.35925,   -0.19926
   0.31171,    1.36370,   -0.18468
   0.31171,    1.36781,   -0.17073
   0.48398,    1.37137,   -0.15415
   0.48033,    1.37387,   -0.13901
   0.48033,    1.37618,   -0.12435
   0.48033,    1.37835,   -0.11014
   0.48033,    1.38063,   -0.09609
   0.68476,    1.38298,   -0.07817
   0.68476,    1.38460,   -0.06132
