pitch_desired,pitch_filter,int_error,motor_front,motor_back
-0.000000, 0.634453, -0.190336, 988, 1012 
-0.000000, 0.637434, -0.381566, 988, 1012 
-0.000000, 0.639818, -0.573512, 989, 1011 
-0.000000, 0.639939, -0.765493, 989, 1011 
-0.000000, 0.641511, -0.957947, 990, 1010 
-0.000000, 0.644390, -1.151264, 989, 1011 
-0.000000, 0.650319, -1.346359, 988, 1012 
-0.000000, 0.649349, -1.541164, 990, 1010 
-0.000000, 0.649272, -1.735945, 989, 1011 
-0.000000, 0.648875, -1.930608, 990, 1010 
-0.000000, 0.651467, -2.126048, 988, 1012 
-0.000000, 0.648074, -2.320470, 989, 1011 
-0.000000, 0.647249, -2.514645, 988, 1012 
-0.000000, 0.646149, -2.708489, 988, 1012 
-0.000000, 0.643931, -2.901669, 988, 1012 
-0.000000, 0.641775, -3.094201, 987, 1013 
-0.000000, 0.638833, -3.285851, 987, 1013 
-0.000000, 0.636348, -3.476756, 987, 1013 
-0.000000, 0.630215, -3.665820, 988, 1012 
-0.000000, 0.623446, -3.852854, 988, 1012 
-0.000000, 0.623251, -4.039829, 986, 1014 
-0.000000, 0.619454, -4.225666, 987, 1013 
-0.000000, 0.616052, -4.410481, 987, 1013 
-0.000000, 0.619409, -4.596304, 985, 1015 
-0.000000, 0.615664, -4.781003, 987, 1013 
-0.000000, 0.622531, -4.967762, 984, 1016 
-0.000000, 0.615189, -5.152319, 987, 1013 
-0.000000, 0.629197, -5.341079, 980, 1020 
-0.000000, 0.632914, -5.530953, 983, 1017 
-0.000000, 0.644424, -5.724280, 980, 1020 
-0.000000, 0.665015, -5.923785, 977, 1023 
-0.000000, 0.689870, -6.130746, 970, 1030 
-0.000000, 0.739459, -6.352583, 961, 1039 
-0.000000, 0.798131, -6.592022, 952, 1048 
-0.000000, 0.898180, -6.861476, 933, 1067 
-0.000000, 1.026585, -7.169452, 917, 1083 
-0.000000, 1.176363, -7.522361, 900, 1100 
-0.000000, 1.371642, -7.933854, 881, 1119 
-0.000000, 1.593358, -8.411861, 866, 1134 
-0.000000, 1.870466, -8.973001, 846, 1154 
-0.000000, 2.151286, -9.618387, 843, 1157 
-0.000000, 2.471625, -10.359875, 840, 1160 
-0.000000, 2.815414, -11.204499, 837, 1163 
-0.000000, 3.160486, -12.152645, 842, 1158 
-0.000000, 3.477314, -13.195839, 856, 1144 
-0.000000, 3.789899, -14.332808, 862, 1138 
-0.000000, 4.083630, -15.557898, 880, 1120 
-0.000000, 4.323302, -16.854889, 898, 1102 
-0.000000, 4.497810, -18.204231, 919, 1081 
-0.000000, 4.598167, -19.583681, 939, 1061 
-0.000000, 4.629808, -20.972624, 960, 1040 
-0.000000, 4.578200, -22.346085, 983, 1017 
-0.000000, 4.454122, -23.682322, 1006, 994 
-0.000000, 4.268229, -24.962791, 1023, 977 
-0.000000, 4.008031, -26.165201, 1046, 954 
-0.000000, 3.695239, -27.273773, 1062, 938 
-0.000000, 3.336332, -28.274673, 1069, 931 
-0.000000, 2.932209, -29.154337, 1084, 916 
-0.000000, 2.495101, -29.902866, 1095, 905 
-0.000000, 2.055319, -30.519463, 1096, 904 
-0.000000, 1.596993, -30.998560, 1104, 896 
-0.000000, 1.146541, -31.342522, 1101, 899 
-0.000000, 0.697120, -31.551659, 1098, 902 
-0.000000, 0.256442, -31.628592, 1096, 904 
-0.000000, -0.150308, -31.583500, 1087, 913 
-0.000000, -0.533356, -31.423492, 1081, 919 
-0.000000, -0.877536, -31.160233, 1071, 929 
-0.000000, -1.203928, -30.799055, 1068, 932 
-0.000000, -1.483292, -30.354067, 1057, 943 
-0.000000, -1.732609, -29.834284, 1055, 945 
-0.000000, -1.933323, -29.254288, 1046, 954 
-0.000000, -2.097399, -28.625069, 1039, 961 
-0.000000, -2.233384, -27.955053, 1035, 965 
-0.000000, -2.331776, -27.255520, 1028, 972 
-0.000000, -2.415123, -26.530983, 1027, 973 
-0.000000, -2.468369, -25.790472, 1022, 978 
-0.000000, -2.532529, -25.030714, 1025, 975 
-0.000000, -2.592425, -24.252987, 1023, 977 
-0.000000, -2.636464, -23.462048, 1020, 980 
-0.000000, -2.696666, -22.653048, 1026, 974 
-0.000000, -2.765468, -21.823406, 1031, 969 
-0.000000, -2.822991, -20.976509, 1028, 972 
-0.000000, -2.890339, -20.109407, 1032, 968 
-0.000000, -2.970154, -19.218361, 1037, 963 
-0.000000, -3.045245, -18.304787, 1039, 961 
-0.000000, -3.139570, -17.362915, 1048, 952 
-0.000000, -3.234297, -16.392626, 1050, 950 
-0.000000, -3.325118, -15.395090, 1053, 947 
-0.000000, -3.436606, -14.364108, 1064, 936 
-0.000000, -3.539145, -13.302364, 1063, 937 
-0.000000, -3.646324, -12.208467, 1066, 934 
-0.000000, -3.760060, -11.080449, 1071, 929 
-0.000000, -3.872374, -9.918737, 1075, 925 
-0.000000, -3.982852, -8.723882, 1076, 924 
-0.000000, -4.083381, -7.498867, 1074, 926 
-0.000000, -4.180510, -6.244714, 1075, 925 
-0.000000, -4.270181, -4.963660, 1074, 926 
-0.000000, -4.342676, -3.660857, 1070, 930 
-0.000000, -4.406906, -2.338785, 1070, 930 
-0.000000, -4.440677, -1.006582, 1062, 938 
-0.000000, -4.449500, 0.328268, 1056, 944 
-0.000000, -4.458542, 1.665830, 1055, 945 
-0.000000, -4.427711, 2.994144, 1041, 959 
-0.000000, -4.404270, 4.315425, 1044, 956 
-0.000000, -4.361157, 5.623772, 1036, 964 
-0.000000, -4.276437, 6.906703, 1023, 977 
-0.000000, -4.203117, 8.167639, 1025, 975 
-0.000000, -4.096644, 9.396632, 1011, 989 
-0.000000, -3.984451, 10.591968, 1006, 994 
-0.000000, -3.871359, 11.753375, 1004, 996 
-0.000000, -3.733420, 12.873402, 994, 1006 
-0.000000, -3.585783, 13.949137, 991, 1009 
-0.000000, -3.428806, 14.977778, 987, 1013 
-0.000000, -3.249666, 15.952679, 979, 1021 
-0.000000, -3.068305, 16.873171, 977, 1023 
-0.000000, -2.886399, 17.739090, 977, 1023 
-0.000000, -2.694378, 18.547403, 973, 1027 
-0.000000, -2.507863, 19.299763, 975, 1025 
-0.000000, -2.316577, 19.994736, 975, 1025 
-0.000000, -2.124710, 20.632149, 977, 1023 
-0.000000, -1.942519, 21.214905, 981, 1019 
-0.000000, -1.774680, 21.747309, 986, 1014 
-0.000000, -1.611561, 22.230778, 990, 1010 
-0.000000, -1.450353, 22.665884, 995, 1005 
-0.000000, -1.303958, 23.057072, 1002, 998 
-0.000000, -1.169438, 23.407904, 1007, 993 
-0.000000, -1.044570, 23.721275, 1010, 990 
-0.000000, -0.934183, 24.001530, 1017, 983 
-0.000000, -0.846005, 24.255331, 1025, 975 
-0.000000, -0.767166, 24.485481, 1027, 973 
-0.000000, -0.705725, 24.697199, 1031, 969 
-0.000000, -0.660328, 24.895298, 1035, 965 
-0.000000, -0.627905, 25.083670, 1039, 961 
-0.000000, -0.604788, 25.265106, 1042, 958 
-0.000000, -0.601518, 25.445562, 1047, 953 
-0.000000, -0.609102, 25.628292, 1050, 950 
-0.000000, -0.624981, 25.815786, 1050, 950 
-0.000000, -0.647854, 26.010143, 1052, 948 
-0.000000, -0.696354, 26.219049, 1057, 943 
-0.000000, -0.741030, 26.441359, 1056, 944 
-0.000000, -0.787135, 26.677500, 1055, 945 
-0.000000, -0.834304, 26.927792, 1056, 944 
-0.000000, -0.880284, 27.191877, 1053, 947 
-0.000000, -0.946993, 27.475975, 1056, 944 
-0.000000, -1.012300, 27.779665, 1054, 946 
-0.000000, -1.072705, 28.101477, 1051, 949 
-0.000000, -1.137882, 28.442841, 1052, 948 
-0.000000, -1.191983, 28.800436, 1048, 952 
-0.000000, -1.243457, 29.173473, 1044, 956 
-0.000000, -1.298700, 29.563084, 1046, 954 
-0.000000, -1.348704, 29.967695, 1046, 954 
-0.000000, -1.376644, 30.380688, 1042, 958 
-0.000000, -1.405865, 30.802446, 1044, 956 
-0.000000, -1.419734, 31.228367, 1043, 957 
-0.000000, -1.412051, 31.651981, 1037, 963 
-0.000000, -1.399317, 32.071777, 1040, 960 
-0.000000, -1.394914, 32.490253, 1044, 956 
-0.000000, -1.361933, 32.898834, 1038, 962 
-0.000000, -1.329999, 33.297832, 1037, 963 
-0.000000, -1.294701, 33.686241, 1038, 962 
-0.000000, -1.249087, 34.060966, 1037, 963 
-0.000000, -1.199215, 34.420731, 1037, 963 
-0.000000, -1.139130, 34.762470, 1035, 965 
-0.000000, -1.082191, 35.087128, 1037, 963 
-0.000000, -1.022202, 35.393787, 1037, 963 
-0.000000, -0.961375, 35.682201, 1037, 963 
-0.000000, -0.900825, 35.952450, 1036, 964 
-0.000000, -0.841663, 36.204948, 1037, 963 
-0.000000, -0.781983, 36.439545, 1035, 965 
-0.000000, -0.734041, 36.659756, 1035, 965 
-0.000000, -0.694634, 36.868145, 1036, 964 
-0.000000, -0.658713, 37.065758, 1035, 965 
-0.000000, -0.633707, 37.255871, 1035, 965 
-0.000000, -0.608631, 37.438461, 1033, 967 
-0.000000, -0.587339, 37.614662, 1033, 967 
-0.000000, -0.571579, 37.786137, 1032, 968 
-0.000000, -0.557131, 37.953278, 1031, 969 
-0.000000, -0.539370, 38.115089, 1029, 971 
-0.000000, -0.512529, 38.268848, 1028, 972 
-0.000000, -0.491416, 38.416275, 1026, 974 
-0.000000, -0.466039, 38.556087, 1027, 973 
-0.000000, -0.436656, 38.687084, 1025, 975 
-0.000000, -0.398328, 38.806583, 1025, 975 
-0.000000, -0.353253, 38.912560, 1023, 977 
-0.000000, -0.309221, 39.005325, 1026, 974 
-0.000000, -0.277043, 39.088440, 1030, 970 
-0.000000, -0.236177, 39.159294, 1029, 971 
-0.000000, -0.194013, 39.217499, 1032, 968 
-0.000000, -0.147906, 39.261871, 1032, 968 
-0.000000, -0.107984, 39.294266, 1036, 964 
-0.000000, -0.066760, 39.314293, 1036, 964 
-0.000000, -0.023986, 39.321487, 1037, 963 
-0.000000, 0.011846, 39.317932, 1039, 961 
-0.000000, 0.043688, 39.304825, 1039, 961 
-0.000000, 0.066902, 39.284756, 1042, 958 
-0.000000, 0.089290, 39.257969, 1042, 958 
-0.000000, 0.111078, 39.224644, 1040, 960 
-0.000000, 0.118241, 39.189171, 1043, 957 
-0.000000, 0.122220, 39.152504, 1043, 957 
-0.000000, 0.113857, 39.118347, 1047, 953 
-0.000000, 0.101679, 39.087845, 1045, 955 
-0.000000, 0.093624, 39.059757, 1044, 956 
-0.000000, 0.067208, 39.039597, 1046, 954 
-0.000000, 0.039380, 39.027782, 1044, 956 
-0.000000, 0.021316, 39.021389, 1040, 960 
-0.000000, -0.007388, 39.023605, 1042, 958 
-0.000000, -0.038077, 39.035027, 1043, 957 
-0.000000, -0.060254, 39.053104, 1040, 960 
-0.000000, -0.074171, 39.075356, 1038, 962 
-0.000000, -0.089611, 39.102238, 1038, 962 
-0.000000, -0.107103, 39.134369, 1039, 961 
-2.343750, -0.118429, 38.466774, 1010, 990 
-2.343750, -0.128214, 37.802113, 1009, 991 
-2.343750, -0.132984, 37.138882, 1009, 991 
-2.343750, -0.132890, 36.475624, 1008, 992 
-2.343750, -0.129240, 35.811272, 1008, 992 
-2.343750, -0.133400, 35.148167, 1011, 989 
-2.343750, -0.140300, 34.487133, 1015, 985 
-2.343750, -0.140284, 33.826092, 1017, 983 
-2.343750, -0.146413, 33.166889, 1022, 978 
-20.000000, -0.163190, 27.215847, 807, 1193 
-20.000000, -0.176652, 21.268843, 802, 1198 
-20.000000, -0.202981, 15.329737, 800, 1200 
-20.000000, -0.244222, 9.403004, 804, 1196 
-20.000000, -0.330387, 3.502120, 820, 1180 
-20.000000, -0.445621, -2.364194, 835, 1165 
-20.000000, -0.602348, -8.183491, 853, 1147 
-20.000000, -0.796190, -13.944633, 869, 1131 
-20.000000, -1.064182, -19.625380, 898, 1102 
-20.000000, -1.398320, -25.205883, 920, 1080 
-20.000000, -1.789042, -30.669170, 938, 1062 
-20.000000, -2.255759, -35.992443, 966, 1034 
-20.000000, -2.785897, -41.156673, 982, 1018 
-20.000000, -3.376276, -46.143791, 995, 1005 
-20.000000, -4.058115, -50.926357, 1023, 977 
-20.000000, -4.752522, -55.500603, 1026, 974 
-20.000000, -5.492668, -59.852802, 1036, 964 
-20.000000, -6.278803, -63.969162, 1052, 948 
-20.000000, -7.107619, -67.836876, 1053, 947 
-20.000000, -7.936996, -71.455780, 1054, 946 
-20.000000, -8.766542, -74.825821, 1056, 944 
-20.000000, -9.579924, -77.951843, 1049, 951 
-20.000000, -10.373345, -80.839836, 1047, 953 
-20.000000, -11.170845, -83.488586, 1041, 959 
-20.000000, -11.908481, -85.916046, 1030, 970 
-20.000000, -12.607877, -88.133682, 1021, 979 
-20.000000, -13.254437, -90.157349, 1014, 986 
-20.000000, -13.860110, -91.999313, 1008, 992 
-20.000000, -14.417465, -93.674072, 1002, 998 
-20.000000, -14.923892, -95.196907, 992, 1008 
-20.000000, -15.388133, -96.580467, 986, 1014 
-20.000000, -15.814171, -97.836212, 981, 1019 
-20.000000, -16.196075, -98.977386, 974, 1026 
-20.000000, -16.549994, -100.012390, 968, 1032 
-20.000000, -16.876963, -100.949303, 966, 1034 
-20.000000, -17.177631, -101.796013, 961, 1039 
-20.000000, -17.466980, -102.555916, 962, 1038 
-20.000000, -17.740416, -103.233788, 961, 1039 
-20.000000, -18.008934, -103.831108, 964, 1036 
-20.000000, -18.270557, -104.349937, 966, 1034 
-20.000000, -18.522228, -104.793266, 966, 1034 
-20.000000, -18.774059, -105.161049, 969, 1031 
-20.000000, -19.028112, -105.452614, 972, 1028 
-20.000000, -19.290236, -105.665543, 976, 1024 
-20.000000, -19.559801, -105.797600, 981, 1019 
-20.000000, -19.827248, -105.849426, 983, 1017 
-20.000000, -20.099148, -105.819679, 988, 1012 
-20.000000, -20.376736, -105.706657, 991, 1009 
-20.000000, -20.646017, -105.512856, 988, 1012 
-20.000000, -20.921595, -105.236374, 990, 1010 
-20.000000, -21.186098, -104.880547, 989, 1011 
-20.000000, -21.434668, -104.450150, 985, 1015 
-20.000000, -21.678299, -103.946663, 986, 1014 
-20.000000, -21.901844, -103.376106, 979, 1021 
-20.000000, -22.113171, -102.742157, 975, 1025 
-20.000000, -22.299238, -102.052383, 970, 1030 
-20.000000, -22.459160, -101.314636, 965, 1035 
-20.000000, -22.591291, -100.537247, 959, 1041 
-20.000000, -22.692804, -99.729408, 953, 1047 
-20.000000, -22.769012, -98.898705, 947, 1053 
-20.000000, -22.815241, -98.054131, 938, 1062 
-20.000000, -22.833832, -97.203979, 933, 1067 
-20.000000, -22.826313, -96.356087, 925, 1075 
-20.000000, -22.788885, -95.519424, 918, 1082 
-20.000000, -22.718496, -94.703873, 912, 1088 
-20.000000, -22.632401, -93.914154, 908, 1092 
-20.000000, -22.526775, -93.156120, 901, 1099 
-20.000000, -22.402443, -92.435387, 894, 1106 
-20.000000, -22.277756, -91.752060, 893, 1107 
-20.000000, -22.152662, -91.106262, 890, 1110 
-20.000000, -22.016895, -90.501190, 887, 1113 
-20.000000, -21.880135, -89.937149, 882, 1118 
-20.000000, -21.748260, -89.412674, 884, 1116 
-20.000000, -21.627689, -88.924370, 883, 1117 
-20.000000, -21.500362, -88.474258, 881, 1119 
-20.000000, -21.383587, -88.059181, 885, 1115 
-20.000000, -21.275545, -87.676521, 888, 1112 
-20.000000, -21.170887, -87.325256, 889, 1111 
-20.000000, -21.085068, -86.999733, 896, 1104 
-20.000000, -20.993162, -86.701782, 895, 1105 
-20.000000, -20.926695, -86.423775, 905, 1095 
-20.000000, -20.861599, -86.165298, 907, 1093 
-20.000000, -20.811188, -85.921944, 913, 1087 
-20.000000, -20.780647, -85.687752, 922, 1078 
-20.000000, -20.747417, -85.463524, 921, 1079 
-20.000000, -20.742004, -85.240921, 930, 1070 
-20.000000, -20.724356, -85.023613, 926, 1074 
-20.000000, -20.744776, -84.800179, 940, 1060 
-20.000000, -20.750071, -84.575157, 936, 1064 
-20.000000, -20.779356, -84.341347, 944, 1056 
-20.000000, -20.824894, -84.093880, 948, 1052 
-20.000000, -20.839573, -83.842010, 943, 1057 
-20.000000, -20.889374, -83.575195, 954, 1046 
-20.000000, -20.931517, -83.295738, 952, 1048 
-20.000000, -20.959848, -83.007782, 949, 1051 
-20.000000, -21.004959, -82.706291, 956, 1044 
-20.000000, -21.048639, -82.391701, 956, 1044 
-20.000000, -21.081667, -82.067200, 953, 1047 
-20.000000, -21.123421, -81.730171, 957, 1043 
-20.000000, -21.164324, -81.380875, 956, 1044 
-20.000000, -21.222713, -81.014061, 957, 1043 
-20.000000, -21.279066, -80.630341, 957, 1043 
-20.000000, -21.339163, -80.228592, 956, 1044 
-20.000000, -21.400473, -79.808449, 957, 1043 
-20.000000, -21.456707, -79.371437, 953, 1047 
-20.000000, -21.521002, -78.915138, 953, 1047 
-20.000000, -21.590269, -78.438057, 951, 1049 
-20.000000, -21.646448, -77.944122, 947, 1053 
-20.000000, -21.703028, -77.433212, 945, 1055 
-20.000000, -21.745211, -76.909653, 942, 1058 
-20.000000, -21.780743, -76.375427, 939, 1061 
-20.000000, -21.802752, -75.834602, 940, 1060 
-20.000000, -21.803629, -75.293510, 934, 1066 
-20.000000, -21.790146, -74.756470, 936, 1064 
-20.000000, -21.767862, -74.226112, 934, 1066 
-20.000000, -21.720652, -73.709915, 930, 1070 
-20.000000, -21.671867, -73.208359, 932, 1068 
-20.000000, -21.601851, -72.727806, 929, 1071 
-20.000000, -21.540962, -72.265518, 928, 1072 
-20.000000, -21.470610, -71.824333, 929, 1071 
-20.000000, -21.396505, -71.405380, 929, 1071 
-20.000000, -21.317423, -71.010155, 925, 1075 
-20.000000, -21.233294, -70.640167, 926, 1074 
-20.000000, -21.160324, -70.292068, 927, 1073 
-20.000000, -21.080254, -69.967995, 925, 1075 
-20.000000, -21.000816, -69.667747, 925, 1075 
-20.000000, -20.931049, -69.388435, 924, 1076 
-20.000000, -20.867805, -69.128098, 925, 1075 
-20.000000, -20.803793, -68.886963, 925, 1075 
-20.000000, -20.741663, -68.664467, 924, 1076 
-20.000000, -20.691072, -68.457146, 925, 1075 
-20.000000, -20.645285, -68.263557, 927, 1073 
-20.000000, -20.598627, -68.083969, 924, 1076 
-20.000000, -20.563431, -67.914940, 928, 1072 
-20.000000, -20.533442, -67.754906, 927, 1073 
-20.000000, -20.504057, -67.603691, 925, 1075 
-20.000000, -20.497103, -67.454559, 929, 1071 
-20.000000, -20.469543, -67.313698, 922, 1078 
-20.000000, -20.456850, -67.176643, 925, 1075 
-20.000000, -20.450718, -67.041428, 930, 1070 
-20.000000, -20.424032, -66.914215, 925, 1075 
-20.000000, -20.407656, -66.791916, 925, 1075 
-20.000000, -20.389250, -66.675140, 928, 1072 
-20.000000, -20.371338, -66.563736, 927, 1073 
-20.000000, -20.343012, -66.460831, 928, 1072 
-20.000000, -20.309193, -66.368073, 928, 1072 
-20.000000, -20.272566, -66.286301, 930, 1070 
-20.000000, -20.239090, -66.214577, 930, 1070 
-20.000000, -20.191284, -66.157188, 930, 1070 
-20.000000, -20.149469, -66.112350, 933, 1067 
-20.000000, -20.105822, -66.080605, 932, 1068 
-20.000000, -20.073658, -66.058510, 934, 1066 
-20.000000, -20.039764, -66.046577, 934, 1066 
-20.000000, -20.004478, -66.045235, 934, 1066 
-20.000000, -19.993374, -66.047226, 941, 1059 
-20.000000, -19.974501, -66.054878, 939, 1061 
-20.000000, -19.966215, -66.065010, 939, 1061 
-20.000000, -19.967432, -66.074783, 944, 1056 
-20.000000, -19.981886, -66.080215, 945, 1055 
-20.000000, -20.001072, -66.079895, 942, 1058 
-20.000000, -20.027241, -66.071724, 945, 1055 
-20.000000, -20.059013, -66.054016, 943, 1057 
-20.000000, -20.095552, -66.025352, 946, 1054 
-20.000000, -20.134794, -65.984917, 947, 1053 
-20.000000, -20.174932, -65.932434, 945, 1055 
-20.000000, -20.227291, -65.864250, 946, 1054 
-20.000000, -20.282911, -65.779373, 949, 1051 
-20.000000, -20.331152, -65.680031, 945, 1055 
-20.000000, -20.371967, -65.568443, 944, 1056 
-20.000000, -20.421822, -65.441895, 946, 1054 
-20.000000, -20.457045, -65.304779, 942, 1058 
-20.000000, -20.484165, -65.159531, 940, 1060 
-20.000000, -20.510845, -65.006279, 941, 1059 
-20.000000, -20.534061, -64.846062, 942, 1058 
-20.000000, -20.541656, -64.683563, 942, 1058 
-20.000000, -20.532234, -64.523895, 937, 1063 
-20.000000, -20.518286, -64.368408, 940, 1060 
-20.000000, -20.504633, -64.217018, 940, 1060 
-20.000000, -20.480461, -64.072876, 940, 1060 
-20.000000, -20.441755, -63.940350, 939, 1061 
-20.000000, -20.396790, -63.821312, 937, 1063 
-20.000000, -20.367813, -63.710968, 942, 1058 
-20.000000, -20.329714, -63.612053, 940, 1060 
-20.000000, -20.288166, -63.525604, 938, 1062 
-20.000000, -20.264391, -63.446285, 940, 1060 
-20.000000, -20.238485, -63.374741, 939, 1061 
-20.000000, -20.215864, -63.309982, 939, 1061 
-20.000000, -20.195490, -63.251335, 939, 1061 
-20.000000, -20.185791, -63.195599, 941, 1059 
-20.000000, -20.180410, -63.141476, 938, 1062 
-20.000000, -20.176884, -63.088409, 936, 1064 
-20.000000, -20.182552, -63.033642, 939, 1061 
-20.000000, -20.199535, -62.973782, 940, 1060 
-20.000000, -20.213123, -62.909843, 939, 1061 
-20.000000, -20.220411, -62.843719, 936, 1064 
-20.000000, -20.230385, -62.774605, 937, 1063 
-20.000000, -20.256521, -62.697647, 941, 1059 
-20.000000, -20.265642, -62.617954, 939, 1061 
-20.000000, -20.274630, -62.535564, 937, 1063 
-20.000000, -20.281061, -62.451244, 938, 1062 
-20.000000, -20.297691, -62.361938, 941, 1059 
-20.000000, -20.298914, -62.272263, 937, 1063 
-20.000000, -20.298542, -62.182701, 939, 1061 
-20.000000, -20.293280, -62.094719, 939, 1061 
-20.000000, -20.280935, -62.010437, 936, 1064 
-20.000000, -20.260099, -61.932407, 935, 1065 
-17.812500, -20.240225, -61.204090, 963, 1037 
-17.812500, -20.222450, -60.481106, 963, 1037 
-17.812500, -20.185616, -59.769173, 958, 1042 
-17.812500, -20.148861, -59.068264, 959, 1041 
-17.812500, -20.102030, -58.381405, 959, 1041 
-17.812500, -20.059980, -57.707161, 959, 1041 
-17.812500, -20.004557, -57.049545, 957, 1043 
-17.812500, -19.945002, -56.409794, 955, 1045 
-17.812500, -19.876776, -55.790512, 951, 1049 
15.156250, -19.810118, -45.300602, 1358, 642 
15.156250, -19.741934, -34.831146, 1367, 633 
15.156250, -19.668316, -24.383776, 1372, 628 
15.156250, -19.567633, -13.966610, 1367, 633 
15.156250, -19.416090, -3.594907, 1345, 655 
15.156250, -19.258177, 6.729423, 1323, 677 
15.156250, -19.035175, 16.986851, 1292, 708 
15.156250, -18.706469, 27.145666, 1251, 749 
15.156250, -18.278475, 37.176083, 1214, 786 
15.156250, -17.749601, 47.047840, 1174, 826 
15.156250, -17.096058, 56.723534, 1130, 870 
15.156250, -16.332937, 66.170288, 1093, 907 
15.156250, -15.452521, 75.352921, 1056, 944 
15.156250, -14.452231, 84.235466, 1020, 980 
15.156250, -13.369569, 92.793213, 988, 1012 
15.156250, -12.221506, 101.006538, 965, 1035 
15.156250, -10.958544, 108.840973, 941, 1059 
15.156250, -9.643595, 116.280930, 926, 1074 
19.843750, -8.296474, 124.723000, 971, 1029 
19.843750, -6.937670, 132.757431, 970, 1030 
19.843750, -5.551168, 140.375900, 963, 1037 
19.843750, -4.104520, 147.560379, 966, 1034 
19.843750, -2.681670, 154.318008, 969, 1031 
19.843750, -1.278734, 160.654755, 973, 1027 
19.843750, 0.078693, 166.584274, 983, 1017 
19.843750, 1.393372, 172.119385, 992, 1008 
19.843750, 2.688028, 177.266098, 1003, 997 
19.843750, 3.927068, 182.041107, 1014, 986 
19.843750, 5.103342, 186.463226, 1023, 977 
19.843750, 6.205742, 190.554626, 1036, 964 
19.843750, 7.251278, 194.332367, 1045, 955 
19.843750, 8.239897, 197.813522, 1055, 945 
19.843750, 9.161930, 201.018066, 1065, 935 
19.843750, 10.034168, 203.960938, 1069, 931 
19.843750, 10.847358, 206.659851, 1076, 924 
19.843750, 11.608740, 209.130356, 1080, 920 
19.843750, 12.324537, 211.386124, 1082, 918 
19.843750, 13.004395, 213.437927, 1082, 918 
19.843750, 13.651230, 215.295685, 1080, 920 
19.843750, 14.267626, 216.968521, 1080, 920 
19.843750, 14.872726, 218.459824, 1073, 927 
19.843750, 15.463876, 219.773788, 1065, 935 
19.843750, 16.027391, 220.918701, 1066, 934 
19.843750, 16.594051, 221.893616, 1055, 945 
19.843750, 17.149340, 222.701935, 1053, 947 
19.843750, 17.692329, 223.347366, 1050, 950 
19.843750, 18.262077, 223.821869, 1041, 959 
19.843750, 18.825300, 224.127411, 1040, 960 
19.843750, 19.378145, 224.267090, 1035, 965 
19.843750, 19.931797, 224.240677, 1034, 966 
19.843750, 20.459047, 224.056091, 1039, 961 
19.843750, 20.987333, 223.713013, 1035, 965 
19.843750, 21.523930, 223.208954, 1037, 963 
19.843750, 22.020493, 222.555939, 1047, 953 
19.843750, 22.502928, 221.758179, 1050, 950 
19.843750, 22.960825, 220.823059, 1055, 945 
19.843750, 23.368553, 219.765625, 1070, 930 
19.843750, 23.764404, 218.589432, 1075, 925 
19.843750, 24.120218, 217.306488, 1086, 914 
19.843750, 24.426626, 215.931625, 1098, 902 
19.843750, 24.694838, 214.476303, 1108, 892 
19.843750, 24.911390, 212.956009, 1120, 880 
19.843750, 25.091085, 211.381805, 1130, 870 
19.843750, 25.221802, 209.768387, 1142, 858 
19.843750, 25.296688, 208.132507, 1154, 846 
19.843750, 25.312128, 206.491989, 1171, 829 
19.843750, 25.288967, 204.858429, 1176, 824 
19.843750, 25.201891, 203.250992, 1191, 809 
19.843750, 25.070353, 201.683014, 1199, 801 
19.843750, 24.918119, 200.160706, 1208, 792 
19.843750, 24.728039, 198.695419, 1215, 785 
19.843750, 24.513990, 197.294342, 1221, 779 
19.843750, 24.284153, 195.962219, 1224, 776 
19.843750, 24.039892, 194.703369, 1227, 773 
19.843750, 23.773842, 193.524338, 1231, 769 
19.843750, 23.504032, 192.426254, 1233, 767 
19.843750, 23.235327, 191.408783, 1233, 767 
19.843750, 22.968876, 190.471252, 1234, 766 
19.843750, 22.718811, 189.608734, 1231, 769 
19.843750, 22.469915, 188.820877, 1232, 768 
19.843750, 22.240086, 188.101974, 1229, 771 
19.843750, 22.027962, 187.446716, 1225, 775 
19.843750, 21.829279, 186.851059, 1223, 777 
19.843750, 21.655495, 186.307541, 1219, 781 
19.843750, 21.500032, 185.810654, 1215, 785 
19.843750, 21.361956, 185.355194, 1211, 789 
19.843750, 21.240705, 184.936111, 1206, 794 
19.843750, 21.144203, 184.545975, 1199, 801 
19.843750, 21.060209, 184.181030, 1195, 805 
19.843750, 21.002703, 183.833344, 1185, 815 
19.843750, 20.949471, 183.501633, 1181, 819 
19.843750, 20.910990, 183.181458, 1175, 825 
19.843750, 20.896029, 182.865768, 1166, 834 
19.843750, 20.888933, 182.552216, 1162, 838 
19.843750, 20.893425, 182.237320, 1159, 841 
19.843750, 20.923790, 181.913315, 1149, 851 
19.843750, 20.965145, 181.576889, 1145, 855 
19.843750, 21.022118, 181.223373, 1138, 862 
19.843750, 21.081566, 180.852036, 1136, 864 
19.843750, 21.154507, 180.458801, 1131, 869 
19.843750, 21.239786, 180.039993, 1126, 874 
19.843750, 21.329370, 179.594315, 1123, 877 
19.843750, 21.408932, 179.124756, 1124, 876 
19.843750, 21.496181, 178.629028, 1119, 881 
19.843750, 21.596512, 178.103195, 1114, 886 
19.843750, 21.676876, 177.553253, 1120, 880 
