roll_desired,roll_filter,int_r_error,motor_left,motor_right
19.843750, 19.734171, 43.336418, 1054, 946 
19.843750, 19.661592, 43.391064, 1054, 946 
19.843750, 19.617470, 43.458946, 1047, 953 
19.843750, 19.580492, 43.537922, 1046, 954 
19.843750, 19.547699, 43.626736, 1045, 955 
15.156250, 19.523800, 42.316471, 989, 1011 
15.156250, 19.518782, 41.007713, 983, 1017 
15.156250, 19.528831, 39.695938, 982, 1018 
15.156250, 19.534615, 38.382427, 984, 1016 
15.156250, 19.550264, 37.064224, 986, 1014 
15.156250, 19.547903, 35.746727, 995, 1005 
15.156250, 19.537371, 34.432392, 1001, 999 
-20.000000, 19.518219, 22.576927, 576, 1424 
-20.000000, 19.465630, 10.737238, 576, 1424 
-20.000000, 19.411076, -1.086085, 570, 1430 
-20.000000, 19.230696, -12.855295, 604, 1396 
-20.000000, 18.918760, -24.530924, 646, 1354 
-20.000000, 18.514606, -36.085304, 694, 1306 
-20.000000, 17.921251, -47.461678, 758, 1242 
-20.000000, 17.157141, -58.608822, 821, 1179 
-20.000000, 16.196238, -69.467697, 887, 1113 
-20.000000, 15.073679, -79.989799, 941, 1059 
-20.000000, 13.753008, -90.115700, 992, 1008 
-20.000000, 12.288595, -99.802277, 1036, 964 
-20.000000, 10.735139, -109.022820, 1064, 936 
-20.000000, 8.998685, -117.722427, 1098, 902 
-20.000000, 7.206570, -125.884399, 1120, 880 
-20.000000, 5.298760, -133.474030, 1130, 870 
-20.000000, 3.417051, -140.499146, 1127, 873 
-20.000000, 1.603575, -146.980225, 1111, 889 
-20.000000, -0.218795, -152.914581, 1098, 902 
-20.000000, -1.914339, -158.340286, 1067, 933 
-20.000000, -3.549932, -163.275314, 1041, 959 
-20.000000, -5.058715, -167.757706, 1012, 988 
-20.000000, -6.421831, -171.831161, 978, 1022 
-20.000000, -7.662020, -175.532562, 949, 1051 
-20.000000, -8.733833, -178.912415, 915, 1085 
-20.000000, -9.679256, -182.008636, 892, 1108 
-20.000000, -10.495497, -184.859985, 868, 1132 
-20.000000, -11.212283, -187.496307, 854, 1146 
-20.000000, -11.825529, -189.948654, 846, 1154 
-20.000000, -12.387968, -192.232269, 844, 1156 
-20.000000, -12.904537, -194.360901, 850, 1150 
-20.000000, -13.485835, -196.315155, 863, 1137 
-20.000000, -14.059938, -198.097168, 883, 1117 
-20.000000, -14.749084, -199.672440, 910, 1090 
-20.000000, -15.242309, -201.099747, 931, 1069 
-20.000000, -15.862978, -202.340851, 957, 1043 
-20.000000, -16.553329, -203.374847, 974, 1026 
-20.000000, -17.199562, -204.214981, 991, 1009 
-20.000000, -17.855804, -204.858246, 998, 1002 
-20.000000, -18.759056, -205.230530, 1003, 997 
-20.000000, -19.536770, -205.369492, 1001, 999 
-20.000000, -20.112045, -205.335876, 989, 1011 
-20.000000, -20.656292, -205.138992, 978, 1022 
-20.000000, -21.179710, -204.785080, 965, 1035 
-20.000000, -21.687021, -204.278976, 944, 1056 
-20.000000, -22.131939, -203.639389, 920, 1080 
-20.000000, -22.518255, -202.883911, 901, 1099 
-20.000000, -22.846922, -202.029831, 880, 1120 
-20.000000, -23.097807, -201.100494, 854, 1146 
-20.000000, -23.282269, -200.115814, 834, 1166 
-20.000000, -23.387125, -199.099670, 807, 1193 
-20.000000, -23.412348, -198.075974, 785, 1215 
-20.000000, -23.374897, -197.063507, 765, 1235 
-20.000000, -23.269260, -196.082733, 747, 1253 
-20.000000, -23.142782, -195.139893, 742, 1258 
-20.000000, -22.925812, -194.262146, 727, 1273 
-20.000000, -22.659698, -193.464233, 717, 1283 
-20.000000, -22.386513, -192.748276, 721, 1279 
-20.000000, -22.091814, -192.120728, 718, 1282 
-20.000000, -21.783995, -191.585526, 719, 1281 
-20.000000, -21.442757, -191.152695, 723, 1277 
-20.000000, -21.114222, -190.818436, 731, 1269 
-20.000000, -20.805099, -190.576904, 740, 1260 
-20.000000, -20.538342, -190.415405, 756, 1244 
-20.000000, -20.293352, -190.327393, 767, 1233 
-20.000000, -20.056929, -190.310318, 781, 1219 
-20.000000, -19.866236, -190.350449, 799, 1201 
-20.000000, -19.713083, -190.436523, 812, 1188 
-20.000000, -19.603653, -190.555435, 828, 1172 
-20.000000, -19.533636, -190.695343, 841, 1159 
-20.000000, -19.509325, -190.842545, 853, 1147 
-20.000000, -19.542660, -190.979752, 867, 1133 
-20.000000, -19.617422, -191.094528, 875, 1125 
-20.000000, -19.733490, -191.174484, 883, 1117 
-20.000000, -19.866505, -191.214539, 883, 1117 
-20.000000, -20.054272, -191.198257, 886, 1114 
-20.000000, -20.274195, -191.115997, 892, 1108 
-20.000000, -20.516203, -190.961136, 896, 1104 
-20.000000, -20.760603, -190.732956, 894, 1106 
-20.000000, -20.998615, -190.433365, 887, 1113 
-20.000000, -21.229063, -190.064651, 879, 1121 
-20.000000, -21.455547, -189.627991, 876, 1124 
-20.000000, -21.690842, -189.120743, 880, 1120 
-20.000000, -21.898100, -188.551315, 872, 1128 
-20.000000, -22.065802, -187.931580, 864, 1136 
-20.000000, -22.232449, -187.261841, 867, 1133 
-20.000000, -22.343723, -186.558731, 853, 1147 
-20.000000, -22.453117, -185.822800, 858, 1142 
-20.000000, -22.543726, -185.059677, 852, 1148 
-20.000000, -22.591923, -184.282104, 846, 1154 
-20.000000, -22.640303, -183.490021, 848, 1152 
-20.000000, -22.656000, -182.693222, 843, 1157 
-20.000000, -22.654381, -181.896912, 845, 1155 
-20.000000, -22.646206, -181.103043, 844, 1156 
-20.000000, -22.622591, -180.316269, 845, 1155 
-20.000000, -22.579184, -179.542511, 844, 1156 
-20.000000, -22.524702, -178.785095, 846, 1154 
-20.000000, -22.473833, -178.042938, 847, 1153 
-20.000000, -22.410362, -177.319824, 846, 1154 
-20.000000, -22.362461, -176.611084, 852, 1148 
-20.000000, -22.304607, -175.919708, 850, 1150 
-20.000000, -22.252491, -175.243958, 852, 1148 
-20.000000, -22.188099, -174.587524, 848, 1152 
-20.000000, -22.128809, -173.948883, 849, 1151 
-20.000000, -22.074244, -173.326614, 848, 1152 
-20.000000, -22.008150, -172.724167, 843, 1157 
-20.000000, -21.956863, -172.137115, 844, 1156 
-20.000000, -21.898960, -171.567429, 837, 1163 
-20.000000, -21.833342, -171.017426, 832, 1168 
-20.000000, -21.781891, -170.482864, 832, 1168 
-20.000000, -21.727146, -169.964722, 828, 1172 
-20.000000, -21.662868, -169.465866, 818, 1182 
-20.000000, -21.601515, -168.985413, 818, 1182 
-20.000000, -21.553711, -168.519302, 819, 1181 
-20.000000, -21.486477, -168.073364, 810, 1190 
-20.000000, -21.415422, -167.648743, 807, 1193 
-20.000000, -21.350561, -167.243576, 811, 1189 
-20.000000, -21.280025, -166.859573, 810, 1190 
-20.000000, -21.205975, -166.497787, 810, 1190 
-20.000000, -21.119261, -166.162003, 806, 1194 
-20.000000, -21.042860, -165.849152, 812, 1188 
-20.000000, -20.979973, -165.555161, 819, 1181 
-20.000000, -20.905632, -165.283478, 815, 1185 
-20.000000, -20.830908, -165.034210, 815, 1185 
-20.000000, -20.764093, -164.804977, 821, 1179 
-20.000000, -20.711349, -164.591568, 828, 1172 
-20.000000, -20.656382, -164.394653, 832, 1168 
-20.000000, -20.599403, -164.214828, 837, 1163 
-20.000000, -20.537592, -164.053558, 838, 1162 
-20.000000, -20.472725, -163.911743, 841, 1159 
-20.000000, -20.419306, -163.785950, 846, 1154 
-20.000000, -20.383541, -163.670883, 850, 1150 
-20.000000, -20.354424, -163.564560, 853, 1147 
-20.000000, -20.359459, -163.456726, 862, 1138 
-20.000000, -20.360582, -163.348557, 858, 1142 
-20.000000, -20.351835, -163.243011, 853, 1147 
-20.000000, -20.351473, -163.137573, 855, 1145 
-20.000000, -20.376844, -163.024521, 861, 1139 
-20.000000, -20.393541, -162.906464, 859, 1141 
-20.000000, -20.403101, -162.785538, 855, 1145 
-20.000000, -20.414795, -162.661102, 854, 1146 
-20.000000, -20.459696, -162.523193, 860, 1140 
-20.000000, -20.482021, -162.378586, 851, 1149 
-20.000000, -20.498220, -162.229126, 846, 1154 
-20.000000, -20.535749, -162.068405, 853, 1147 
-20.000000, -20.558649, -161.900818, 845, 1155 
-20.000000, -20.569767, -161.729889, 843, 1157 
-20.000000, -20.597063, -161.550766, 846, 1154 
-20.000000, -20.615068, -161.366241, 842, 1158 
-20.000000, -20.632620, -161.176453, 841, 1159 
-20.000000, -20.646374, -160.982544, 842, 1158 
-20.000000, -20.660524, -160.784393, 840, 1160 
-20.000000, -20.671659, -160.582901, 841, 1159 
-20.000000, -20.689177, -160.376144, 844, 1156 
-20.000000, -20.687250, -160.169968, 840, 1160 
-20.000000, -20.691017, -159.962662, 842, 1158 
-20.000000, -20.695471, -159.754013, 845, 1155 
-20.000000, -20.683481, -159.548965, 841, 1159 
-20.000000, -20.669872, -159.348007, 844, 1156 
-20.000000, -20.650995, -159.152710, 842, 1158 
-20.000000, -20.627975, -158.964310, 845, 1155 
-20.000000, -20.603592, -158.783234, 846, 1154 
-20.000000, -20.573475, -158.611191, 847, 1153 
-20.000000, -20.537325, -158.449997, 845, 1155 
-20.000000, -20.494221, -158.301727, 845, 1155 
-20.000000, -20.466293, -158.161835, 849, 1151 
-20.000000, -20.440075, -158.029816, 850, 1150 
-20.000000, -20.402842, -157.908966, 847, 1153 
-20.000000, -20.370342, -157.797867, 848, 1152 
-20.000000, -20.349213, -157.693100, 849, 1151 
-20.000000, -20.317356, -157.597900, 846, 1154 
-20.000000, -20.295588, -157.509232, 846, 1154 
-20.000000, -20.281052, -157.424911, 849, 1151 
-20.000000, -20.261372, -157.346497, 845, 1155 
-20.000000, -20.256390, -157.269577, 849, 1151 
-20.000000, -20.257463, -157.192337, 848, 1152 
-20.000000, -20.253012, -157.116440, 846, 1154 
-20.000000, -20.263578, -157.037369, 846, 1154 
-20.000000, -20.270138, -156.956329, 846, 1154 
-20.000000, -20.287870, -156.869965, 847, 1153 
-20.000000, -20.287529, -156.783707, 842, 1158 
-20.000000, -20.298298, -156.694214, 844, 1156 
-20.000000, -20.307131, -156.602081, 846, 1154 
-20.000000, -20.305641, -156.510391, 841, 1159 
-20.000000, -20.309168, -156.417648, 845, 1155 
-20.000000, -20.316139, -156.322800, 845, 1155 
-20.000000, -20.287224, -156.236633, 833, 1167 
-20.000000, -20.283175, -156.151688, 841, 1159 
-20.000000, -20.281120, -156.067352, 843, 1157 
-20.000000, -20.260241, -155.989273, 839, 1161 
-20.000000, -20.241896, -155.916702, 841, 1159 
-20.000000, -20.236454, -155.845764, 847, 1153 
-20.000000, -20.233807, -155.775620, 849, 1151 
-20.000000, -20.197189, -155.716461, 840, 1160 
-20.000000, -20.159554, -155.668594, 839, 1161 
-20.000000, -20.140974, -155.626297, 846, 1154 
-20.000000, -20.120867, -155.590042, 846, 1154 
-20.000000, -20.097763, -155.560715, 846, 1154 
-20.000000, -20.062782, -155.541885, 841, 1159 
-20.000000, -20.020927, -155.535614, 838, 1162 
-20.000000, -20.010508, -155.532455, 846, 1154 
-20.000000, -20.000099, -155.532425, 847, 1153 
-20.000000, -19.971325, -155.541031, 842, 1158 
-20.000000, -19.947897, -155.556656, 842, 1158 
-20.000000, -19.935822, -155.575912, 845, 1155 
-20.000000, -19.926149, -155.598068, 845, 1155 
-20.000000, -19.885698, -155.632355, 831, 1169 
-20.000000, -19.877861, -155.668991, 842, 1158 
-20.000000, -19.877405, -155.705765, 844, 1156 
-20.000000, -19.843931, -155.752579, 835, 1165 
-20.000000, -19.827869, -155.804214, 839, 1161 
-20.000000, -19.838692, -155.852600, 848, 1152 
-20.000000, -19.842319, -155.899902, 846, 1154 
-20.000000, -19.848034, -155.945496, 845, 1155 
-20.000000, -19.856215, -155.988632, 845, 1155 
-20.000000, -19.876926, -156.025558, 847, 1153 
-20.000000, -19.890064, -156.058533, 845, 1155 
-20.000000, -19.901794, -156.087997, 843, 1157 
-20.000000, -19.916765, -156.112961, 847, 1153 
-20.000000, -19.941042, -156.130646, 850, 1150 
-20.000000, -19.945602, -156.146973, 845, 1155 
-20.000000, -19.964193, -156.157715, 850, 1150 
-20.000000, -19.976238, -156.164841, 850, 1150 
-20.000000, -19.989504, -156.167984, 849, 1151 
-20.000000, -20.003998, -156.166779, 851, 1149 
-20.000000, -20.004467, -156.165436, 847, 1153 
-20.000000, -20.000172, -156.165390, 848, 1152 
-20.000000, -20.008350, -156.162888, 851, 1149 
-20.000000, -20.010427, -156.159760, 850, 1150 
-20.000000, -20.007004, -156.157654, 848, 1152 
-20.000000, -20.007565, -156.155380, 851, 1149 
-20.000000, -20.009964, -156.152390, 850, 1150 
-20.000000, -19.992455, -156.154648, 844, 1156 
-20.000000, -19.990938, -156.157364, 847, 1153 
-20.000000, -19.982527, -156.162613, 844, 1156 
-20.000000, -19.973810, -156.170471, 844, 1156 
-20.000000, -19.974922, -156.177994, 847, 1153 
-20.000000, -19.974989, -156.185501, 845, 1155 
-20.000000, -19.965063, -156.195984, 843, 1157 
-20.000000, -19.978104, -156.202560, 845, 1155 
-20.000000, -19.991955, -156.204971, 845, 1155 
-20.000000, -20.008617, -156.202393, 845, 1155 
-20.000000, -20.007423, -156.200165, 839, 1161 
-20.000000, -20.020166, -156.194122, 844, 1156 
-20.000000, -20.039970, -156.182129, 846, 1154 
-15.468750, -20.045654, -154.809052, 898, 1102 
-15.468750, -20.059713, -153.431763, 904, 1096 
-15.468750, -20.086790, -152.046356, 909, 1091 
-15.468750, -20.081221, -150.662613, 902, 1098 
-15.468750, -20.063166, -149.284286, 896, 1104 
-15.468750, -20.066431, -147.904984, 900, 1100 
-15.468750, -20.030407, -146.536484, 885, 1115 
-15.468750, -19.991264, -145.179733, 884, 1116 
-15.468750, -19.923492, -143.843307, 876, 1124 
-15.468750, -19.832298, -142.534241, 868, 1132 
19.843750, -19.717524, -130.665863, 1299, 701 
19.843750, -19.597357, -118.833527, 1309, 691 
19.843750, -19.440378, -107.048286, 1307, 693 
19.843750, -19.257816, -95.317818, 1305, 695 
19.843750, -18.983351, -83.669685, 1270, 730 
19.843750, -18.688513, -72.110008, 1243, 757 
19.843750, -18.296614, -60.667900, 1200, 800 
19.843750, -17.762005, -49.386173, 1144, 856 
19.843750, -17.117052, -38.297932, 1099, 901 
19.843750, -16.344793, -27.441368, 1051, 949 
19.843750, -15.392350, -16.870537, 997, 1003 
19.843750, -14.332824, -6.617564, 953, 1047 
19.843750, -13.156875, 3.282624, 909, 1091 
19.843750, -11.863160, 12.794698, 868, 1132 
19.843750, -10.501485, 21.898270, 847, 1153 
19.843750, -9.013735, 30.555515, 818, 1182 
19.843750, -7.448226, 38.743111, 793, 1207 
19.843750, -5.867968, 46.456627, 788, 1212 
19.843750, -4.265624, 53.689438, 781, 1219 
19.843750, -2.669051, 60.443279, 784, 1216 
19.843750, -1.044648, 66.709801, 793, 1207 
19.843750, 0.549846, 72.497971, 799, 1201 
19.843750, 2.074514, 77.828743, 818, 1182 
19.843750, 3.517284, 82.726685, 840, 1160 
